title,url,stage,day,time
BBOYILLWILL,http://www.bboyillwill.com,THE PAVEMENT,SATURDAY,17:25 - 17:55
BBOYILLWILL,http://www.bboyillwill.com,THE SUMMER HOUSE,FRIDAY,14:25 - 14:55
BBOYILLWILL,http://www.bboyillwill.com,THE SUMMER HOUSE,SATURDAY,14:25 - 14:55
BBOYILLWILL,http://www.bboyillwill.com,THE SUMMER HOUSE,SUNDAY,14:25 - 14:55
BBZ,https://bbzblkbk.com/,TRUTH STAGE,SATURDAY,02:20 - 02:50
BBZ,https://bbzblkbk.com/,TRUTH STAGE,SATURDAY,23:30 - 00:00
BC CAMPLIGHT,https://bellaunion.com/artists/bc-camplight/,WILLIAM'S GREEN,SUNDAY,19:00 - 19:40
BCUC,https://bcuc.bandcamp.com/,WEST HOLTS STAGE,FRIDAY,16:00 - 17:00
BE (LIVE),,GREENPEACE STAGE,SUNDAY,21:30 - 22:30
BEANS ON TOAST TEENAGER SONGWRITING WORKSHOP,,GREENPEACE,SUNDAY,12:00 - 14:00
BEANS ON TOAST,https://beansontoastmusic.com,GREENPEACE STAGE,THURSDAY,14:45 - 15:45
BEANS ON TOAST,https://beansontoastmusic.com/,AVALON STAGE,SATURDAY,14:00 - 15:00
BEAT HOTELIERS,https://www.beat-hotel.com/,THE BEAT HOTEL,WEDNESDAY,12:00 - 13:30
BEATS,http://www.altitudefilment.com/film/sales/46/beats,PILTON PALAIS CINEMA,SUNDAY,15:45 - 17:26
BEAUBOWBELLES,http://thebeaubowbelles.com/,CROISSANT NEUF BANDSTAND,WEDNESDAY,19:00 - 20:00
BEAUTIFUL THING,http://beautifulthingmusic.com,GREENPEACE STAGE,WEDNESDAY,01:00 - 01:30
BEAUTIFUL THING,,HEDS PARTY,SATURDAY,05:30 - 07:00
BEE HOOP WALKABOUT,https://www.unicornhooper.com/,GREENPEACE,SUNDAY,11:00 - 12:30
BEG FRIEND,,TOAD HALL,WEDNESDAY,16:35 - 17:00
BELL AND BULLOCK,http://bellandbullock.co.uk,WALKABOUTS,FRIDAY,14:40 - 15:10
BELL AND BULLOCK,http://bellandbullock.co.uk,WALKABOUTS,FRIDAY,12:00 - 12:30
BELL AND BULLOCK,http://bellandbullock.co.uk,WALKABOUTS,SATURDAY,14:40 - 15:10
BELL AND BULLOCK,http://bellandbullock.co.uk,WALKABOUTS,SATURDAY,12:00 - 12:30
BELL AND BULLOCK,http://bellandbullock.co.uk,WALKABOUTS,SUNDAY,14:40 - 15:10
BELL AND BULLOCK,http://bellandbullock.co.uk,WALKABOUTS,SUNDAY,12:00 - 12:30
"BELLA, POLLY & THE MAGPIES",,AVALON CAFÉ STAGE,FRIDAY,17:50 - 18:35
"BELLA, POLLY & THE MAGPIES",,AVALON CAFÉ STAGE,SATURDAY,11:00 - 11:45
BELLATRIX,https://www.bellatrixmusic.co.uk,THE RUM SHACK,SUNDAY,22:00 - 23:00
BEN DENNY MO,,SMALL WORLD,Wednesday,15:45 - 16:45
BEN OSBORNE B2B HEAVENLY JUKEBOX,https://twitter.com/heavenlyjukebox?lang=en-gb,STONEBRIDGE,THURSDAY,14:00 - 15:00
BEN RAU,https://www.facebook.com/benraumusic,GENOSYS,FRIDAY,21:00 - 22:30
BENJAMIN FRANCIS LEFTWICH,http://www.benjaminfrancisleftwich.com/,CROISSANT NEUF,FRIDAY,18:00 - 19:00
BENJI B,https://twitter.com/therealbenjib,STONEBRIDGE,FRIDAY,13:00 - 14:30
BETH PORTER - MARSHES,,THE BANDSTAND,THURSDAY,16:20 - 17:00
BETHBETHBETH,,NO AVERAGE GROOVE,SATURDAY,17:00 - 19:00
BETHLEHEM CASUALS,,AVALON CAFÉ STAGE,SUNDAY,20:20 - 21:20
BEYOND REPAIR DANCE,http://www.beyondrepairdance.com,GREENPEACE,THURSDAY,23:55 - 00:00
BEYOND REPAIR DANCE,http://beyondrepairdance.com/,THE SUMMER HOUSE,FRIDAY,18:05 - 18:20
BEYOND REPAIR DANCE,http://beyondrepairdance.com/,THE SUMMER HOUSE,FRIDAY,14:05 - 14:20
BEYOND REPAIR DANCE,http://beyondrepairdance.com/,THE SUMMER HOUSE,SATURDAY,18:05 - 18:20
BEYOND REPAIR DANCE,http://beyondrepairdance.com/,THE SUMMER HOUSE,SATURDAY,14:05 - 14:20
BEYOND REPAIR DANCE,http://beyondrepairdance.com/,THE SUMMER HOUSE,SUNDAY,18:05 - 18:20
BEYOND REPAIR DANCE,http://beyondrepairdance.com/,THE SUMMER HOUSE,SUNDAY,14:05 - 14:20
BICEP (DJ SET),http://www.bicepmusic.com/,ARCADIA'S PANGEA,FRIDAY,23:00 - 00:00
BICEP (DJ),http://www.feelmybicep.com/,THE BEAT HOTEL,SATURDAY,21:30 - 23:30
BICEP,,THE GAS TOWER,SATURDAY,01:00 - 02:15
BIG BEN JORGE,https://www.glastonburyfestivals.co.uk/areas/the-park/hms-sweet-charity/,HMS SWEET CHARITY,FRIDAY,02:00 - 03:00
BIG FISH LITTLE FISH / JEROME HILL & CHRISTIAN LAING & SPECIAL GUESTS,http://www.bigfishlittlefishevents.co.uk,GREENPEACE STAGE,THURSDAY,11:00 - 12:30
BIG FISH LITTLE FISH W/ BARRY ASHWORTH & MARK XTC,http://www.bigfishlittlefishevents.co.uk,GREENPEACE STAGE,FRIDAY,11:00 - 12:30
BIIG PIIG,,PUSSY PARLURE,SUNDAY,17:30 - 18:30
BILL RYDER-JONES,https://billryderjones.co.uk,WILLIAM'S GREEN,FRIDAY,17:00 - 17:40
BILLIE EILISH,https://site.billieeilish.com/,OTHER STAGE,SUNDAY,18:45 - 19:45
BILLY BRAGG,https://www.billybragg.co.uk,LEFT FIELD,FRIDAY,21:00 - 22:00
BILLY KIDD SHOW,http://www.billykiddshow.com,OUTSIDE CIRCUS STAGE,FRIDAY,15:00 - 15:30
BILLY KIDD SHOW,http://www.billykiddshow.com,OUTSIDE CIRCUS STAGE,SATURDAY,15:00 - 15:30
BILLY KIDD SHOW,http://www.billykiddshow.com,OUTSIDE CIRCUS STAGE,SUNDAY,15:00 - 15:30
BILLY KIDD SHOW,http://www.billykiddshow.com,THE PAVEMENT,FRIDAY,17:35 - 18:05
BILLY KIDD SHOW,http://www.billykiddshow.com,THE PAVEMENT,SATURDAY,18:00 - 18:30
BILLY KIDD SHOW,http://www.billykiddshow.com,THE PAVEMENT,SUNDAY,17:25 - 17:55
BILLY LOCKETT,https://www.billylockett.com/,BBC MUSIC INTRODUCING,FRIDAY,15:45 - 16:10
BIMBLE DJS,,BIMBLE INN,SUNDAY,21:30 - 00:30
BINGE DRINKER,https://www.facebook.com/bingedrinkerband/,FLYING BUS,FRIDAY,21:15 - 22:00
BINGO BANGO BONGO,http://www.foolsparadise.co.uk/companies/jonesandbarnard/mattbarnard/,SENSATION SEEKERS STAGE,FRIDAY,14:35 - 15:05
BINGO BANGO BONGO,http://www.foolsparadise.co.uk/companies/jonesandbarnard/mattbarnard/,SENSATION SEEKERS STAGE,SATURDAY,14:15 - 14:45
BINGO BANGO BONGO,http://www.foolsparadise.co.uk/companies/jonesandbarnard/mattbarnard/,SENSATION SEEKERS STAGE,SUNDAY,15:30 - 16:00
BISH (GARDNA & FREINDS SHOW),https://www.facebook.com/bish-1663694997261674/,BLIND TIGER,FRIDAY,03:00 - 04:00
BISH,https://www.facebook.com/bish-1663694997261674/,THE SALON CAROUSEL,SATURDAY,01:15 - 02:00
"BITCH, PLEASE! - ZENZERO & BUTCH QUEEN",,GULLY BLUES,THURSDAY,18:00 - 21:00
BITVERT - AV SET,,THE GAS TOWER,FRIDAY,23:00 - 00:00
BJORN AGAIN,https://bjornagain.com/,PYRAMID STAGE,FRIDAY,11:45 - 12:45
BLACK FUTURES,https://www.blackfutures.co.uk/,SCUM,SATURDAY,02:15 - 03:00
BLACK KAT BOPPERS,https://blackkatboppers.com/,THE ROCKET LOUNGE,FRIDAY,02:00 - 03:00
BLACK KAT BOPPERS,https://blackkatboppers.com/,THE ROCKET LOUNGE,SATURDAY,02:00 - 03:00
BLACK KAT BOPPERS,https://blackkatboppers.com/,THE ROCKET LOUNGE,SUNDAY,01:00 - 02:00
BLACK MIDI,https://bmblackmidi.com,WILLIAM'S GREEN,FRIDAY,11:00 - 11:40
BLACK PEACHES,https://www.black-peaches.com/,THE PARK STAGE,SUNDAY,11:30 - 12:15
BLACKBERRY WOOD LIVE,https://www.blackberrywoodmusic.com/,S.H.I.TV (SHANGRI-HELL INTERNATIONAL TV),FRIDAY,02:45 - 03:30
BLACKBERRY WOOD,https://www.blackberrywoodmusic.com/,THE ROCKET LOUNGE,SATURDAY,04:45 - 06:00
BLACKBERRY WOOD,,THE BANDSTAND,SUNDAY,20:40 - 21:30
BLACKSKYWHITE,http://www.blackskywhite.com,THE ASTROLABE THEATRE,THURSDAY,23:30 - 00:50
BLACKSKYWHITE,http://www.blackskywhite.com,THE ASTROLABE THEATRE,FRIDAY,23:30 - 00:50
BLACKSKYWHITE,http://www.blackskywhite.com,THE ASTROLABE THEATRE,SATURDAY,23:30 - 00:50
BLACKSMITH & FRENIC,,BABYLON UPRISING,SUNDAY,17:00 - 18:00
BLADE RUNNER 2049 (15),https://www.warnerbros.co.uk/,CINERAMAGEDDON,FRIDAY,01:50 - 04:40
BLADE RUNNER: THE DIRECTOR'S CUT (15),https://www.warnerbros.com/movies/blade-runner/,CINERAMAGEDDON,FRIDAY,23:30 - 01:30
BLAST DJ'S,,NO AVERAGE GROOVE,SATURDAY,13:00 - 17:00
BLIND TIGER ALLSTARS,,BLIND TIGER,THURSDAY,12:00 - 15:00
BLIND TIGER ALLSTARS,,BLIND TIGER,SATURDAY,12:00 - 14:00
BLUE HAIRED GUURL,https://www.facebook.com/bluehairedguurl/,CIRCUS BIG TOP,SUNDAY,18:34 - 18:40
BOA KUSASA,,BABYLON UPRISING,THURSDAY,22:00 - 23:00
BOA KUSASA,https://www.facebook.com/boakusasa/,BLIND TIGER,SATURDAY,20:00 - 21:00
BOCA 45,,STONEBRIDGE,THURSDAY,15:00 - 16:00
BOHEMIAN RHAPSODY SING-A-LONG,https://www.foxmovies.com/movies/bohemian-rhapsody,PILTON PALAIS CINEMA,WEDNESDAY,16:00 - 18:14
BONAR BRADBERRY,https://soundcloud.com/bonar,RABBIT HOLE'S FUNKINGHAM PALACE,SUNDAY,22:00 - 23:00
BOOGIE CARTEL,https://www.facebook.com/theboogiecartel/,THE MEAT RACK,SUNDAY,22:00 - 23:30
"BOOM SOUND TAKOVER
 DON LETTS, DR SYNTAX, EVA LAZARUS, FAT STASH, GARDNA, GENTLEMANS DUB CLUB, HOLLIE COOK, JMAN, KREED, SOCA JUNGLE SOUND CLASH, THE ASBO DISCO, THE NEXTMEN, JINX IN DUB, TOM SPIRALS
 SUPER SHARP RECORDINGS SHOWCASE GELLA B2B JINX IN DUB SELECTA J-MAN B2B ASBO WITH JUMA MC",,CLASH,THURSDAY,20:00 - 03:00
BOOTWORKS THEATRE,http://www.bootworkstheatre.co.uk/,WALKABOUTS,THURSDAY,15:15 - 16:45
BOOTWORKS THEATRE,http://www.bootworkstheatre.co.uk/,WALKABOUTS,THURSDAY,12:05 - 13:35
BOOTWORKS THEATRE,http://www.bootworkstheatre.co.uk/,WALKABOUTS,FRIDAY,14:25 - 17:25
BOOTWORKS THEATRE,http://www.bootworkstheatre.co.uk/,WALKABOUTS,FRIDAY,12:05 - 13:35
BOOTWORKS THEATRE,http://www.bootworkstheatre.co.uk/,WALKABOUTS,SATURDAY,14:25 - 17:25
BOOTWORKS THEATRE,http://www.bootworkstheatre.co.uk/,WALKABOUTS,SATURDAY,12:05 - 13:35
BOOTWORKS THEATRE,http://www.bootworkstheatre.co.uk/,WALKABOUTS,SUNDAY,14:25 - 17:25
BOOTWORKS THEATRE,http://www.bootworkstheatre.co.uk/,WALKABOUTS,SUNDAY,12:05 - 13:35
"BORN ON ROAD - REIGNING CLASH CHAMPIONS FT: AERIES, KELVIN 373, STIVS, SELECTA J-MAN, GOLD DUBS FT INJA & CARASEL",,CLASH,FRIDAY,02:00 - 04:00
BOSCO CIRCUS,,JUGGLING TENT,FRIDAY,12:00 - 15:00
BOSCO CIRCUS,,JUGGLING TENT,SATURDAY,12:00 - 15:00
BOSCO CIRCUS,,JUGGLING TENT,SUNDAY,12:00 - 15:00
BOT,,BIMBLE INN,SUNDAY,18:30 - 19:45
BOWJANGLES PRESENT EXCALIBOW,http://www.bowjangles.org,THE ASTROLABE THEATRE,FRIDAY,16:55 - 17:40
BOWJANGLES PRESENT EXCALIBOW,http://www.bowjangles.org,THE ASTROLABE THEATRE,SATURDAY,19:15 - 20:00
BOWJANGLES PRESENT EXCALIBOW,http://www.bowjangles.org,THE ASTROLABE THEATRE,SUNDAY,17:00 - 17:45
BOWJANGLES,https://www.bowjangles.org/home,CROISSANT NEUF,SATURDAY,13:30 - 14:30
BOX 9 LIGHTLINE,http://www.box9d.com,THE ASTROLABE THEATRE,THURSDAY,01:10 - 01:55
BOX 9 LIGHTLINE,http://www.box9d.com,THE ASTROLABE THEATRE,FRIDAY,01:10 - 01:55
BOX 9 LIGHTLINE,http://www.box9d.com,THE ASTROLABE THEATRE,SATURDAY,01:10 - 01:55
BOY AZOOGA,https://www.boyazooga.co.uk,GREENPEACE STAGE,FRIDAY,15:30 - 16:15
BOY AZOOGA,https://www.boyazooga.co.uk,WILLIAM'S GREEN,SUNDAY,12:00 - 12:40
BRADLEY ZERO FT PINTY,https://twitter.com/bradleyzero,STONEBRIDGE,FRIDAY,01:15 - 02:45
BRAMBLE FM,,GLEBELAND,SATURDAY,14:00 - 17:00
BRAMBLE FM,,GLEBELAND,SUNDAY,14:00 - 17:00
BRASS FUNKEYS,https://www.brassfunkeys.com/,CROISSANT NEUF,FRIDAY,12:30 - 13:00
BRASS FUNKEYS,https://www.brassfunkeys.com/,CROISSANT NEUF BANDSTAND,FRIDAY,19:00 - 20:00
BRASS FUNKEYS,http://www.brassfunkeys.com,THE RABBIT HOLE,FRIDAY,23:00 - 00:00
BRASS RAVE UNIT,https://soundcloud.com/brass-rave-unit,TRUTH STAGE,SUNDAY,03:00 - 03:45
BRAWTHER,,FLYING BUS,SATURDAY,00:00 - 01:00
BREAKFAST CLUB,,BABYLON UPRISING,SATURDAY,11:00 - 12:30
BREAKFAST WITH BERTOLUCCI,,CINERAMAGEDDON,THURSDAY,12:00 - 14:00
BREAKFAST WITH BERTOLUCCI,,CINERAMAGEDDON,FRIDAY,12:00 - 14:00
BREAKFAST WITH BERTOLUCCI,,CINERAMAGEDDON,SATURDAY,12:00 - 14:00
BREAKFAST WITH BERTOLUCCI,,CINERAMAGEDDON,SUNDAY,12:00 - 14:00
BREAKFAST WITH F.F.T.P,,TRUTH STAGE,SUNDAY,12:00 - 13:00
BREATHBEATS : BREATHWORK & PSYCHOACOUSTIC SOUNDSCAPES WITH THE BREATH GUY AND DJ TOM MIDDLETON,https://thebreathguy.co.uk/,HUMBLE WELL TREE TEMPLE,FRIDAY,17:30 - 19:00
BREATHBEATS : BREATHWORK & PSYCHOACOUSTIC SOUNDSCAPES WITH THE BREATH GUY AND DJ TOM MIDDLETON,https://thebreathguy.co.uk/,HUMBLE WELL TREE TEMPLE,SATURDAY,17:30 - 19:00
BREATHBEATS : BREATHWORK & PSYCHOACOUSTIC SOUNDSCAPES WITH THE BREATH GUY AND DJ TOM MIDDLETON,https://thebreathguy.co.uk/,HUMBLE WELL TREE TEMPLE,SUNDAY,17:30 - 19:00
BRETT ANDERSON WITH WILL HODGKINSON,https://twitter.com/brettandersonhq?lang=en,FREE UNIVERSITY OF GLASTONBURY,SATURDAY,12:30 - 13:30
BRIAN BOOTHBY,,MANDALA STAGE,WEDNESDAY,22:00 - 23:00
BRIAN BOOTHBY,,MANDALA STAGE,THURSDAY,22:00 - 23:00
BRIAN BOOTHBY,,MANDALA STAGE,SUNDAY,21:00 - 22:00
BRIAN MCMAHON GALLAGHER,,POETRY&WORDS,FRIDAY,16:05 - 16:30
BRIDGES,https://www.bridgesofficial.com/,BIMBLE INN,THURSDAY,17:00 - 18:00
BRING ME THE HORIZON,https://www.bmthofficial.com/,OTHER STAGE,SUNDAY,15:45 - 16:45
BROKEN BONES MATILDA,http://www.brokenbonesmatilda.com/,STRUMMERVILLE,THURSDAY,14:45 - 15:15
BROS: AFTER THE SCREAMING STOPS (15),,CINERAMAGEDDON,FRIDAY,17:00 - 18:40
BRUCE,https://www.facebook.com/officialbrucemusic/,IICON,SATURDAY,20:00 - 21:30
"BRYTE, AHADADREAM & EHUA",,BABYLON UPRISING,THURSDAY,17:00 - 19:00
BUGGED OUT'S LITTLE BUGGER,http://www.buggedout.net/,THE BEAT HOTEL,SUNDAY,15:00 - 16:30
BUGZY MALONE,http://thebugzymaloneshow.co.uk/,JOHN PEEL STAGE,SATURDAY,21:00 - 22:00
BUNNY MORETHAN (COMPERE),http://www.scarylittlegirls.co.uk,CIRCUS BIG TOP,FRIDAY,13:05 - 17:25
BUNNY MORETHAN (COMPERE),http://www.scarylittlegirls.co.uk,CIRCUS BIG TOP,SATURDAY,13:05 - 17:13
BUNNY MORETHAN (COMPERE),http://www.scarylittlegirls.co.uk,CIRCUS BIG TOP,SUNDAY,13:20 - 16:57
BUNNY,http://www.gloriousproductions.co.uk,CIRCUS CENTRAL,THURSDAY,16:00 - 16:30
BUNNY,,CIRCUS CENTRAL,THURSDAY,13:05 - 13:35
BUNNY,http://www.scarylittlegirls.co.uk,THE GATEWAY,THURSDAY,18:15 - 18:45
BURD,https://www.thebeatboxcollective.com,THE GATEWAY,FRIDAY,14:10 - 14:40
BURD,https://www.thebeatboxcollective.com,THE GATEWAY,SATURDAY,14:05 - 14:35
BURD,http://facebook.com/bellatrixmusic + http://facebook.com/gracesavageofficial/,THE RUM SHACK,FRIDAY,23:15 - 00:00
BURNING GLASS,,MANDALA STAGE,FRIDAY,19:00 - 20:00
BURNING GLASS,https://theburningglass.co.uk,TOAD HALL,SUNDAY,16:15 - 17:00
BUSHWACKA B2B OLIVER MOON,https://www.instagram.com/bushwacka/,SPACEPORT,FRIDAY,16:00 - 18:00
BUSHWACKA!,,GLADE,THURSDAY,01:35 - 02:50
BUSHWAKA!,https://soundcloud.com/justbebushwacka,RABBIT HOLE'S FUNKINGHAM PALACE,FRIDAY,01:00 - 02:00
BUST THE BOX ALLSTARS,https://www.facebook.com/bustthebox/,BLIND TIGER,SUNDAY,13:00 - 17:30
BUSTAWIDEMOVE (CLUB MOMO TAKEOVER),https://www.facebook.com/bustawidemove/,BLIND TIGER,FRIDAY,05:00 - 06:00
BUSTAWIDEMOVE B2B CEREAL PERVERT,https://m.facebook.com/djcerealperv,THE TEMPLE,FRIDAY,22:00 - 23:00
BUSTAWIDEMOVE,,BABYLON UPRISING,SUNDAY,19:30 - 20:30
BUSTY & GINGER,,BREAD AND ROSES,THURSDAY,16:00 - 16:40
BUSTY & GINGER,,BREAD AND ROSES,SATURDAY,15:30 - 16:10
BUTTERFLY AND EXPLORER WALKABOUT,http://www.circusxt.co.uk/,GREENPEACE,THURSDAY,15:00 - 16:00
BUTTERFLY AND EXPLORER WALKABOUT,http://www.circusxt.co.uk/,GREENPEACE,FRIDAY,15:00 - 16:00
BUTTERFLY AND EXPLORER WALKABOUT,http://www.circusxt.co.uk/,GREENPEACE,SATURDAY,15:00 - 16:00
BUTTONED DOWN DISCO,http://www.buttoneddowndisco.com,WILLIAM'S GREEN,SUNDAY,23:00 - 02:30
BUZZARD BUZZARD BUZZARD,http://buzzardbuzzardbuzzard.com/,BBC MUSIC INTRODUCING,SUNDAY,14:15 - 14:40
BUZZING BEES,,WALKABOUTS,FRIDAY,14:40 - 15:40
BUZZING BEES,,WALKABOUTS,FRIDAY,12:00 - 13:00
BUZZING BEES,,WALKABOUTS,SATURDAY,14:40 - 15:40
BUZZING BEES,,WALKABOUTS,SATURDAY,12:00 - 13:00
BUZZING BEES,,WALKABOUTS,SUNDAY,14:40 - 15:40
BUZZING BEES,,WALKABOUTS,SUNDAY,12:00 - 13:00
CABARET CLOWNS,,BREAD AND ROSES,SATURDAY,16:30 - 17:30
CABLE STREET COLLECTIVE,,SMALL WORLD,Thursday,20:30 - 21:30
CABLE STREET COLLECTIVE,http://www.cablestreetcollective.co.uk,BIMBLE INN,SATURDAY,20:15 - 21:30
CAL JADER,,SAMULA,THURSDAY,21:00 - 22:00
CALEB HARRIS - BIMM,,CROISSANT NEUF BANDSTAND,WEDNESDAY,12:00 - 12:20
CALEB HARRIS - BIMM,,CROISSANT NEUF BANDSTAND,THURSDAY,13:25 - 13:45
CALL ME UNIQUE,http://callmeunique.com,TOAD HALL,FRIDAY,22:00 - 22:40
CALL SUPER,http://www.callsuper.net/,THE BEAT HOTEL,SATURDAY,01:30 - 03:00
CAMELPHAT,,SONIC,SATURDAY,23:00 - 00:30
CAPTAIN MARVEL,https://www.marvel.com/movies/captain-marvel,PILTON PALAIS CINEMA,THURSDAY,13:00 - 15:04
CAPTAIN MOONLIGHT,,FLYING BUS,SATURDAY,21:00 - 21:45
CAPTAIN MOONLIGHT,,BLIND TIGER,THURSDAY,23:00 - 00:00
CARL AND SOPHIE,,STONEBRIDGE,THURSDAY,18:30 - 19:00
CARL COX B2B JAMIE JONES,http://www.carlcox.com/,ARCADIA'S PANGEA,FRIDAY,00:00 - 02:00
CARL COX,https://www.soundcloud.com/carl-cox,GLADE,SATURDAY,14:15 - 18:00
CARL LOBEN,https://www.twitter.com/carlloben,SPACEPORT,SUNDAY,18:30 - 19:40
CARMEN MON OXIDE,,SENSATION SEEKERS STAGE,FRIDAY,23:20 - 00:00
CARMEN MON OXIDE,,SENSATION SEEKERS STAGE,SATURDAY,22:00 - 22:40
CAROLINE LUCAS MP - INTERVIEWED BY JUSTIN ROWLATT,,SPEAKERS FORUM,SATURDAY,15:00 - 16:00
CARRIE UNDERWOOD,https://www.carrieunderwoodofficial.com/,PYRAMID STAGE,SATURDAY,13:15 - 14:15
CARROT,,BREAD AND ROSES,FRIDAY,15:00 - 15:40
CASSELL (TIRAMISU DJS),,FLYING BUS,THURSDAY,00:15 - 01:00
CASSETTEBOY VS DJ RUBBISH,https://www.twitter.com/djrubbish,GLADE,SUNDAY,13:50 - 14:35
CAT POWER,https://www.catpowermusic.com/,THE PARK STAGE,FRIDAY,23:00 - 00:15
CATHERINE MCGRATH,https://www.catherinemcgrathmusic.com/,ACOUSTIC STAGE,SATURDAY,12:50 - 13:20
"CBEEBIES ALEX, KATY, REBECCA & DODGE THE DOG",,KIDZFIELD BIG TOP,THURSDAY,14:45 - 15:15
"CBEEBIES ALEX, KATY, REBECCA & DODGE THE DOG",,KIDZFIELD BIG TOP,FRIDAY,15:30 - 16:15
"CBEEBIES ALEX, KATY, REBECCA & DODGE THE DOG",,KIDZFIELD BIG TOP,SATURDAY,17:30 - 18:15
"CBEEBIES ALEX, KATY, REBECCA & DODGE THE DOG",,KIDZFIELD BIG TOP,SUNDAY,12:45 - 13:20
CC:DISCO!,https://www.ccdisco.com/,THE BEAT HOTEL,THURSDAY,16:30 - 18:00
CC:DISCO,https://twitter.com/cc_disco,STONEBRIDGE,FRIDAY,23:00 - 00:00
CCAI (ALGORAVE),https://www.facebook.com/compliantaudio/,IICON,SUNDAY,20:00 - 21:30
CD-DOM & PROFESSOR SPROUT,,VILLAGE INN,THURSDAY,21:00 - 23:00
CELESTE LOVICK & DELAGH KING,,SMALL WORLD,Sunday,12:00 - 13:00
CELESTE LOVICK & DELAGH KING,,MANDALA STAGE,WEDNESDAY,19:00 - 20:00
CELESTE,,BBC MUSIC INTRODUCING,SUNDAY,17:15 - 17:40
CEREAL PERVERT,https://www.facebook.com/djcerealperv/,BLIND TIGER,SATURDAY,22:00 - 23:00
CERIAN,http://www.cerianmusic.com,MANDALA STAGE,THURSDAY,01:00 - 02:00
CERIAN,http://www.cerianmusic.com,TOAD HALL,SATURDAY,14:40 - 15:30
CERVO (BANANA HILL),https://bananahill.bandcamp.com/,WORMHOLE,SATURDAY,23:00 - 00:00
CERYS NELMES (COMPERE),http://www.cerysnelmes.com,CABARET,FRIDAY,18:45 - 22:15
CERYS NELMES (COMPERE),http://www.cerysnelmes.com,CABARET,SATURDAY,19:00 - 22:30
CERYS NELMES (COMPERE),http://www.cerysnelmes.com,CABARET,SUNDAY,20:45 - 00:00
CERYS NELMES,http://www.cerysnelmes.com,MAVERICKS,FRIDAY,01:50 - 02:00
CHANNEL ONE SOUND SYSTEM,http://www.channelonesoundsystem.com,SAMULA,FRIDAY,02:00 - 04:00
CHANT LIVE,,AVALON CAFÉ STAGE,FRIDAY,02:05 - 03:00
CHANT LIVE,,AVALON CAFÉ STAGE,SATURDAY,02:05 - 03:00
CHANT LIVE,,AVALON CAFÉ STAGE,SUNDAY,02:00 - 03:00
CHANT,http://www.chant.live,GREENPEACE STAGE,SUNDAY,22:30 - 23:30
CHAOS IN THE CBD,https://soundcloud.com/chaos-in-the-cbd,STONEBRIDGE,FRIDAY,02:45 - 04:00
CHARLIE DRAPER THEREMIN PERFORMANCE,http://www.charliedraper.co.uk,GREENPEACE STAGE,SUNDAY,10:00 - 10:25
CHARLIE PORTER,https://soundcloud.com/platform/charlie-porter,GENOSYS,SUNDAY,21:00 - 23:00
CHARLIE SLOTH & DASH VILLS,,CLASH,SATURDAY,23:30 - 00:00
CHARLOTTE DE WITTE,https://soundcloud.com/charlottedewittemusic,ARCADIA'S PANGEA,FRIDAY,02:00 - 03:00
CHARMIAN HUGHES (COMPERE),http://www.charmianhughes.co.uk,MAVERICKS,SATURDAY,00:00 - 00:10
CHARMIAN HUGHES,http://www.charmianhughes.co.uk,THE ASTROLABE THEATRE,FRIDAY,16:00 - 16:45
CHARMIAN HUGHES,http://www.charmianhughes.co.uk,THE ASTROLABE THEATRE,SATURDAY,18:15 - 19:00
CHARMIAN HUGHES,http://www.charmianhughes.co.uk,THE ASTROLABE THEATRE,SUNDAY,14:55 - 15:40
CHE LINGO,https://twitter.com/che_lingo,BBC MUSIC INTRODUCING,SUNDAY,13:30 - 13:55
CHEECH & CHONG: UP IN SMOKE (18),https://www.paramountmovies.com/#/bundle/upinsmoke,CINERAMAGEDDON,FRIDAY,21:40 - 23:10
CHELOU,,GREENPEACE STAGE,SUNDAY,12:00 - 12:45
CHILDREN OF ZEUS,,PUSSY PARLURE,SUNDAY,20:30 - 21:30
CHINESE LION,,CIRCUS CENTRAL,FRIDAY,14:25 - 14:45
CHINESE LION,,CIRCUS CENTRAL,SATURDAY,14:25 - 14:45
CHINESE LION,,CIRCUS CENTRAL,SUNDAY,14:25 - 14:45
CHINESE LION,,THE PAVEMENT,FRIDAY,11:00 - 11:10
CHINESE LION,,THE PAVEMENT,SATURDAY,12:00 - 12:10
CHINESE LION,,THE PAVEMENT,SUNDAY,12:30 - 12:40
CHRIS CRUSE (SPOTLIGHT),https://www.facebook.com/chriscrusedj/,NYC DOWNLOW,SATURDAY,01:00 - 02:30
CHRIS DIFFORD,https://chrisdifford.com/,FREE UNIVERSITY OF GLASTONBURY,FRIDAY,14:30 - 15:30
CHRIS ELLIS,,MANDALA STAGE,WEDNESDAY,21:00 - 22:00
CHRIS ELLIS,,MANDALA STAGE,THURSDAY,21:00 - 22:00
CHRIS GEE,,HEDS PARTY,SUNDAY,03:00 - 05:00
CHRIS HOLT,,DELUXE DINER,SUNDAY,00:30 - 02:00
CHRIS LYNAM,http://www.chrislynam.net,THE PAVEMENT,THURSDAY,18:10 - 18:40
CHRIS LYNAM,http://www.chrislynam.net,CABARET,SUNDAY,21:25 - 21:55
CHRIS LYNHAM,http://www.chrislynam.net,SENSATION SEEKERS STAGE,FRIDAY,15:45 - 16:15
