title,url,stage,day,time
BIG BEAT,,THE GATEWAY,SATURDAY,18:10 - 18:40
BIG BEAT,,THE GATEWAY,SATURDAY,12:40 - 13:25
BIG BEAT,,THE GATEWAY,SUNDAY,18:10 - 18:40
BIG BEAT,,THE GATEWAY,SUNDAY,12:40 - 13:25
"BIG BILL'S RADICAL ROUND-UP FT. BILLY BRAGG, NAOMI BEDFORD, GRACE PETRIE",,LEFT FIELD,SUNDAY,15:00 - 16:00
"BIG BILL'S RADICAL ROUND-UP FT. BILLY BRAGG, STEVE DREWITT, LISA O'NEILL",,LEFT FIELD,FRIDAY,15:00 - 16:30
BIG HERO 6,http://www.bbfc.co.uk/releases/big-hero-6-2014,PILTON PALAIS CINEMA,WEDNESDAY,14:00 - 15:42
BIG HERO 6,http://www.bbfc.co.uk/releases/big-hero-6-2014,PILTON PALAIS CINEMA,SUNDAY,13:15 - 14:57
BIG NARSTIE,http://bignarstie.com/,WOW!,SATURDAY,19:20 - 20:00
BIG RORY AND OCHIE,,WALKABOUTS,FRIDAY,15:05 - 15:50
BIG RORY AND OCHIE,,WALKABOUTS,FRIDAY,11:00 - 11:45
BIG RORY AND OCHIE,,WALKABOUTS,SATURDAY,15:05 - 15:50
BIG RORY AND OCHIE,,WALKABOUTS,SATURDAY,11:00 - 11:45
BIG RORY AND OCHIE,,WALKABOUTS,SUNDAY,15:05 - 15:50
BIG RORY AND OCHIE,,WALKABOUTS,SUNDAY,11:00 - 11:45
BIG SWING SOUNDSYSTEM AND HYPEMAN SAGE,http://bigswingsoundsystem.com/,HEAVEN,THURSDAY,20:00 - 21:00
BIGGLES WARTIME BAND,http://www.biggleswartimeband.co.uk,CROISSANT NEUF,SUNDAY,16:00 - 17:00
BIGGLES WARTIME BAND,,CROISSANT NEUF BANDSTAND,WEDNESDAY,14:00 - 15:30
BIGGLES' WARTIME BAND,http://www.biggleswartimeband.co.uk,THE BANDSTAND,FRIDAY,14:00 - 14:40
BIGGLES,,CROISSANT NEUF BANDSTAND,THURSDAY,14:00 - 14:45
BIKINI BEACH BAND,http://www.bikinibeach.co.uk/,HMS SWEET CHARITY,FRIDAY,03:00 - 04:00
BILLY BRAGG,http://www.billybragg.co.uk,TOAD HALL,THURSDAY,19:30 - 20:00
BILLY BRAGG,http://www.billybragg.co.uk/,LEFT FIELD,FRIDAY,21:00 - 22:00
BILLY KIDD SHOW,http://www.billykiddshow.com,THE PAVEMENT,FRIDAY,16:50 - 17:20
BILLY KIDD SHOW,http://www.billykiddshow.com,THE PAVEMENT,SATURDAY,16:50 - 17:20
BILLY KIDD SHOW,http://www.billykiddshow.com,THE PAVEMENT,SUNDAY,16:50 - 17:20
BILLY KIDD SHOW,http://www.billykiddshow.com,A LITTLE MORE SENSATION,FRIDAY,13:50 - 14:20
BILLY KIDD SHOW,http://www.billykiddshow.com,A LITTLE MORE SENSATION,SATURDAY,13:50 - 14:20
BILLY KIDD SHOW,http://www.billykiddshow.com,A LITTLE MORE SENSATION,SUNDAY,13:50 - 14:20
BILLY LEE AND THE SWAMP CRITTERS,http://www.TheSwampCritters.com,CIRCUS BIG TOP,FRIDAY,10:30 - 11:20
BILLY LEE AND THE SWAMP CRITTERS,http://www.TheSwampCritters.com,CIRCUS BIG TOP,SATURDAY,10:30 - 11:20
BILLY LEE AND THE SWAMP CRITTERS,http://www.TheSwampCritters.com,CIRCUS BIG TOP,SUNDAY,10:30 - 11:20
BILLY ROWAN - THE UNDERCOVER HIPPY,http://www.billyrowan.co.uk/,SMALL WORLD STAGE,THURSDAY,22:00 - 23:15
BIMBLE DJS,,BIMBLE INN,SUNDAY,22:15 - 00:15
BIMM SESSIONS,http://www.bimm.co.uk,CROISSANT NEUF,SUNDAY,12:45 - 14:15
BIMM – BECKY ARUNDEL,,CROISSANT NEUF BANDSTAND,FRIDAY,17:00 - 17:30
BIMM – FRANKIE AND MIKEY,,CROISSANT NEUF BANDSTAND,SUNDAY,17:00 - 17:30
BIMM – MIKEY VICKERS,,CROISSANT NEUF BANDSTAND,SATURDAY,20:00 - 20:30
BIMM – PAPER HAWK DUO,,CROISSANT NEUF BANDSTAND,THURSDAY,13:00 - 01:30
BIMM – SCOTT BOOTH,,CROISSANT NEUF BANDSTAND,SUNDAY,14:00 - 14:30
BIMM- FRANKIE FURLOW,,CROISSANT NEUF BANDSTAND,FRIDAY,19:30 - 20:00
BIMM,,CROISSANT NEUF BANDSTAND,WEDNESDAY,15:30 - 16:30
BIRTHDAY PARTY,,JUGGLING TENT,FRIDAY,18:00 - 19:00
BIRTHDAY PARTY,,JUGGLING TENT,SATURDAY,18:00 - 19:00
BIRTHDAY PARTY,,JUGGLING TENT,SUNDAY,18:00 - 19:00
BLACK BUTTER : GORGON CITY,http://black-butter.co.uk/gorgon-city/,LBHQ - HEAVENLY KINGDOM,FRIDAY,02:00 - 03:00
BLACK BUTTER : KARMA KID,https://soundcloud.com/karmakidmusic,LBHQ - HEAVENLY KINGDOM,FRIDAY,00:00 - 01:00
BLACK BUTTER : KIDNAP KID,http://black-butter.co.uk/kidnap-kid/,LBHQ - HEAVENLY KINGDOM,FRIDAY,03:00 - 04:00
BLACK BUTTER : KLOSE ONE,http://residentadvisor.net/dj/kloseone,LBHQ - HEAVENLY KINGDOM,FRIDAY,04:00 - 05:00
BLACK BUTTER : M.A.X,,LBHQ - HEAVENLY KINGDOM,FRIDAY,05:00 - 06:00
BLACK BUTTER : MIKE OK,https://soundcloud.com/mikeok,LBHQ - HEAVENLY KINGDOM,FRIDAY,19:00 - 20:30
BLACK BUTTER : NVOY,,LBHQ - HEAVENLY KINGDOM,FRIDAY,22:00 - 23:30
BLACK BUTTER : PAOLO FRANCESCO,https://soundcloud.com/iampaolofrancesco,LBHQ - HEAVENLY KINGDOM,FRIDAY,20:30 - 22:00
BLACK BUTTER : SAM SURE LIVE,http://black-butter.co.uk/sam-sure/,LBHQ - HEAVENLY KINGDOM,FRIDAY,23:30 - 00:00
BLACK BUTTER : SEB CHEW & LEO GREENSLADE,,LBHQ - HEAVENLY KINGDOM,FRIDAY,01:00 - 02:00
BLACK PEACHES,http://www.facebook.com/BlackPeachesBand,RABBIT HOLE,SATURDAY,20:30 - 21:30
"BLACKLISTED, THE SECRET WAR BETWEEN BIG BUSINESS AND UNION ACTIVISTS - DAVE SMITH AND PHIL CHAMBERLAIN",,SPEAKERS FORUM,THURSDAY,14:00 - 15:00
BLACKSKYWHITE,http://www.blackskywhite.com/cntnt/eng/eng-glavnaya.html,THE ASTROLABE THEATRE,FRIDAY,00:00 - 01:00
BLACKSKYWHITE,http://www.blackskywhite.com/cntnt/eng/eng-glavnaya.html,THE ASTROLABE THEATRE,SATURDAY,00:00 - 01:00
BLACKSKYWHITE,http://www.blackskywhite.com/cntnt/eng/eng-glavnaya.html,THE ASTROLABE THEATRE,SUNDAY,00:00 - 01:00
BLADERUNNER - FINAL CUT,http://www.bbfc.co.uk/releases/blade-runner-1982,PILTON PALAIS CINEMA,WEDNESDAY,20:30 - 22:27
BLISS ZION,,BABYLON UPRISING,SATURDAY,18:00 - 19:00
BLISS ZION,,THE BLUES,FRIDAY,13:00 - 14:30
BLOCO OLFI,https://soundcloud.com/bloco-olofi,SMALL WORLD STAGE,FRIDAY,21:45 - 22:45
BLOCO OLOFI,,THE GATEWAY,FRIDAY,10:30 - 11:00
BLOCO OLOFI,,THE GATEWAY,SATURDAY,10:30 - 11:00
BLOCO OLOFI,,THE GATEWAY,SUNDAY,10:30 - 11:00
BLOCO OLOFI,,WALKABOUTS,FRIDAY,17:15 - 18:00
BLOCO OLOFI,,WALKABOUTS,SATURDAY,17:15 - 18:00
BLOCO OLOFI,,WALKABOUTS,SUNDAY,17:15 - 18:00
BLUES KITCHEN DJ'S,,THE RUM SHACK,FRIDAY,03:00 - 04:00
BLUES KITCHEN DJ'S,http://theblueskitchen.com/camden/,THE RUM SHACK,FRIDAY,01:00 - 02:00
BLUES LEGENDS JAM,,THE LIZARD STAGE,SATURDAY,21:00 - 22:00
BLUES SESSION WITH FRED STITZ,,THE LIZARD STAGE,WEDNESDAY,17:00 - 19:00
BOA KUSASA,,BABYLON UPRISING,THURSDAY,19:30 - 21:00
BOBBY LONG,http://www.bobbylong.info,ACOUSTIC STAGE,SATURDAY,12:50 - 13:20
BOBBY THE PERSUADER,,HEAVEN,SUNDAY,21:00 - 22:00
BODHI,https://www.facebook.com/events/701598736635253/,STONEBRIDGE,FRIDAY,20:00 - 22:00
BODY CLOCKS,https://soundcloud.com/body-clocks,RABBIT HOLE,SATURDAY,15:00 - 15:30
BOHEMIANAUTS,,GREENPEACE,THURSDAY,14:00 - 14:45
BOHEMIANAUTS,,THE LIZARD STAGE,FRIDAY,23:00 - 00:00
BOHEMIANAUTS,https://thebohemianauts.bandcamp.com,BIMBLE INN,SUNDAY,18:00 - 19:00
BOLSHI BALLERINAS,,WALKABOUTS,FRIDAY,18:05 - 19:05
BOLSHI BALLERINAS,,WALKABOUTS,FRIDAY,14:45 - 15:45
BOLSHI BALLERINAS,,WALKABOUTS,SATURDAY,18:05 - 19:05
BOLSHI BALLERINAS,,WALKABOUTS,SATURDAY,14:45 - 15:45
BOLSHI BALLERINAS,,WALKABOUTS,SUNDAY,18:05 - 19:05
BOLSHI BALLERINAS,,WALKABOUTS,SUNDAY,14:45 - 15:45
BONKAZ,https://soundcloud.com/bonkaz,SONIC,SUNDAY,19:15 - 19:45
BOOGIE CARTEL,,NYC DOWNLOW,THURSDAY,02:00 - 03:00
BOOGIE CARTEL,,THE DOWNLOW RADIO,THURSDAY,23:00 - 00:30
BOOGIE NIGHTS,,VILLAGE INN,THURSDAY,23:00 - 01:30
BOOGIE NIGHTS,,VILLAGE INN,FRIDAY,21:00 - 23:00
BOOGIE NIGHTS,,VILLAGE INN,SATURDAY,23:00 - 01:30
BOOKA SHADE,,ARCADIA,FRIDAY,21:00 - 22:00
BORGORE,http://therealborgore.com/,SONIC,FRIDAY,23:00 - 00:30
BORN ON THE ROAD SHOWCASE,http:// http://www.soundcloud.com/born-on-road,SALON CAROUSEL,SUNDAY,23:00 - 01:00
BOSCO CIRCUS WORKSHOPS,,JUGGLING TENT,FRIDAY,11:00 - 14:00
BOSCO CIRCUS WORKSHOPS,,JUGGLING TENT,SATURDAY,11:00 - 14:00
BOSCO CIRCUS WORKSHOPS,,JUGGLING TENT,SUNDAY,11:00 - 14:00
BOWJANGLES,,THE SUMMER HOUSE,FRIDAY,17:25 - 17:45
BOWJANGLES,,THE SUMMER HOUSE,SATURDAY,17:25 - 17:45
BOWJANGLES,,THE SUMMER HOUSE,SUNDAY,17:15 - 17:35
BOWJANGLES,,SENSATION SEEKERS STAGE,FRIDAY,12:40 - 13:00
BOWJANGLES,,SENSATION SEEKERS STAGE,SATURDAY,12:40 - 13:00
BOWJANGLES,,SENSATION SEEKERS STAGE,SUNDAY,12:40 - 13:00
BOXABEAT UK,,WALKABOUTS,FRIDAY,17:25 - 18:10
BOXABEAT UK,,WALKABOUTS,FRIDAY,14:50 - 15:35
BOXABEAT UK,,WALKABOUTS,SATURDAY,17:25 - 18:10
BOXABEAT UK,,WALKABOUTS,SATURDAY,14:50 - 15:35
BOXABEAT UK,,WALKABOUTS,SUNDAY,17:25 - 18:10
BOXABEAT UK,,WALKABOUTS,SUNDAY,14:50 - 15:35
BOXCAR JOE STROUZER,http://www.boxcarjoe.bandcamp.com/,SMALL WORLD STAGE,SUNDAY,16:00 - 17:00
BOXCAR JOE STROUZER,,THE LIZARD STAGE,FRIDAY,21:00 - 22:00
BP OR NOT BP - DANNY & JESS,,SPEAKERS FORUM,THURSDAY,13:00 - 14:00
BRAMBLE FM,http://www.foolsparadise.co.uk/companies/bramblefm/bramblefm/,GLEBELAND,FRIDAY,12:30 - 15:30
BRAMBLE FM,http://www.foolsparadise.co.uk/companies/bramblefm/bramblefm/,GLEBELAND,SATURDAY,15:30 - 18:30
BRAMBLE FM,http://www.foolsparadise.co.uk/companies/bramblefm/bramblefm/,GLEBELAND,SUNDAY,15:30 - 18:30
BRASS FUNKEYS,,THE HOUSE OF COME ONS,SUNDAY,23:15 - 00:15
BRAWTHER & TRISTAN DA CUNHA,,GENOSYS,FRIDAY,02:30 - 04:30
BRIAN BOOTHBY,http://www.brianboothby.co.uk/,MANDALA STAGE,WEDNESDAY,23:00 - 00:00
BRIAN BOOTHBY,http://www.brianboothby.co.uk/,MANDALA STAGE,FRIDAY,23:00 - 00:00
BRIEFS,http://www.briefsfactory.com/,CIRCUS BIG TOP,FRIDAY,23:53 - 00:43
BRIEFS,http://www.briefsfactory.com/,CIRCUS BIG TOP,SATURDAY,00:08 - 00:58
BRIEFS,http://www.briefsfactory.com/,CIRCUS BIG TOP,SUNDAY,22:55 - 23:45
BRISTOL SOUL TRAIN,,VILLAGE INN,THURSDAY,19:00 - 21:00
BRIX SMITH WITH JOHN ROBB,,FREE UNIVERSITY OF GLASTONBURY,SATURDAY,14:00 - 14:45
BROADER THAN BROADWAY,https://www.facebook.com/events/701598736635253/,STONEBRIDGE,FRIDAY,22:00 - 23:30
BROTHERS OF STRIPE,http://brothersofthestripe.co.uk/filter/creativity,CIRCUS FIELD,WEDNESDAY,11:00 - 17:00
BROTHERS OF STRIPE,http://brothersofthestripe.co.uk/filter/creativity,CIRCUS FIELD,THURSDAY,11:00 - 17:00
BUFFO'S WAKE,http://buffoswake.co.uk/,HELL STAGE,SATURDAY,20:10 - 20:55
BUFFO'S WAKE,,THE LIZARD STAGE,THURSDAY,21:30 - 22:30
BUFFO'S WAKE,http://www.buffoswake.co.uk/,THE BANDSTAND,FRIDAY,17:10 - 18:00
BUFFOS WAKE,http://www.buffoswake.co.uk/,SMALL WORLD STAGE,SATURDAY,21:45 - 22:45
BUFFOS WAKE,http://www.buffoswake.co.uk,BIMBLE INN,THURSDAY,16:45 - 17:30
BUFFO’S WAKE,,THE HOUSE OF COME ONS,FRIDAY,00:00 - 01:00
"BUGGED OUT! + THE SOCIAL PRESENTS BEN UFO B2B JOY ORBISON, HOT CHIP DJS, NIC TASKER + MORE",https://www.facebook.com/events/701598736635253/,STONEBRIDGE,FRIDAY,23:30 - 05:00
BUGGED OUT'S LITTLE BUGGER,http://www.buggedout.net/,THE BEAT HOTEL,FRIDAY,13:30 - 15:00
BUMBLING LOONS,https://soundcloud.com/dicktrevor/bumbling-loons-shimmer-sample,GLADE LOUNGE,SATURDAY,21:00 - 22:00
BUNNY MORETHAN (COMPERE),,CIRCUS BIG TOP,SATURDAY,13:49 - 17:00
BUREAU OF RANDOM ACTS,,WALKABOUTS,FRIDAY,15:30 - 16:10
BUREAU OF RANDOM ACTS,,WALKABOUTS,SATURDAY,15:30 - 16:10
BUREAU OF RANDOM ACTS,,WALKABOUTS,SUNDAY,15:30 - 16:10
BURLESQUE- HOSTED BY RUBY JONES,http://rubyyyjones.com,THE BREAD AND ROSES,FRIDAY,01:00 - 01:45
BURLESQUE- HOSTED BY RUBY JONES,http://rubyyyjones.com,THE BREAD AND ROSES,SATURDAY,01:00 - 01:45
BURMA UPDATE - DR ZARNI,,SPEAKERS FORUM,FRIDAY,10:00 - 11:00
BURT BACHARACH,http://bacharachonline.com/,PYRAMID STAGE,SATURDAY,16:30 - 17:30
BURTLE SILVER BAND,http://www.burtlesilverband.co.uk/,PYRAMID STAGE,SUNDAY,11:00 - 11:40
BUTTONED DOWN DISCO,http://www.buttoneddowndisco.com/,WILLIAM'S GREEN,SUNDAY,23:00 - 02:30
BUZZCOCKS,http://www.buzzcocks.com/site/index.html,LEFT FIELD,SUNDAY,21:00 - 22:00
CAL JADER (MOVIMIENTOS),http://HTTP://WWW.MOVIMIENTOS.ORG.UK/,HMS SWEET CHARITY,SUNDAY,23:30 - 00:00
CAL JADER (MOVIMIENTOS),http://www.movimientos.org.uk/,HMS SWEET CHARITY,THURSDAY,23:30 - 00:00
CAL JADER,,GREENPEACE/ THE ENGINE ROOM,SUNDAY,02:00 - 03:00
CALICO JACK,http://www.calicojacksboat.co.uk/,SMALL WORLD STAGE,FRIDAY,20:15 - 21:15
CALICO JACK,,ANCIENT FUTURES,SATURDAY,23:00 - 00:30
CALICO JACK,http://calicojacksboat.co.uk/,THE BANDSTAND,SUNDAY,16:00 - 16:50
CAM SCOTT,,ANCIENT FUTURES,FRIDAY,14:00 - 15:30
CAMPAIGN FOR CHRISTMAS TWICE A YEAR,,WALKABOUTS,FRIDAY,23:45 - 00:30
CAMPAIGN FOR CHRISTMAS TWICE A YEAR,,WALKABOUTS,FRIDAY,22:00 - 22:45
CAMPAIGN FOR CHRISTMAS TWICE A YEAR,,WALKABOUTS,SATURDAY,23:45 - 00:30
CAMPAIGN FOR CHRISTMAS TWICE A YEAR,,WALKABOUTS,SATURDAY,22:00 - 22:45
CAMPAIGN FOR CHRISTMAS TWICE A YEAR,,WALKABOUTS,SUNDAY,23:45 - 00:30
CAMPAIGN FOR CHRISTMAS TWICE A YEAR,,WALKABOUTS,SUNDAY,22:00 - 22:45
CAPTAIN CACTUS & THE SCREAMING HARLOTS,,AVALON CAFÉ STAGE,SATURDAY,13:30 - 14:15
CAPTAIN CATCUS & THE SCREAMING HARLOTS,,THE SPIKE,Saturday,18:00 - 19:00
CAPTAIN KIPPER,,PROFESSOR PANIC'S PUPPET ARENA,THURSDAY,14:00 - 15:00
CAPTAIN KIPPER,,PROFESSOR PANIC'S PUPPET ARENA,FRIDAY,14:00 - 15:00
CAPTAIN KIPPER,,PROFESSOR PANIC'S PUPPET ARENA,SATURDAY,18:00 - 20:00
CAPTAIN KIPPER,,PROFESSOR PANIC'S PUPPET ARENA,SUNDAY,15:00 - 16:00
CAPTAIN RUIN,http://www.captainruin.com,THE PAVEMENT,FRIDAY,16:10 - 16:40
CAPTAIN RUIN,http://www.captainruin.com,THE PAVEMENT,SATURDAY,16:10 - 16:40
CAPTAIN RUIN,http://www.captainruin.com,THE PAVEMENT,SUNDAY,16:10 - 16:40
CAPTIAN RUIN,http://www.captainruin.com,A LITTLE MORE SENSATION,FRIDAY,14:35 - 15:05
CAPTIAN RUIN,http://www.captainruin.com,A LITTLE MORE SENSATION,SATURDAY,14:35 - 15:05
CAPTIAN RUIN,http://www.captainruin.com,A LITTLE MORE SENSATION,SUNDAY,14:35 - 15:05
CARA DILLON,http://www.caradillon.co.uk/,AVALON STAGE,FRIDAY,17:15 - 18:15
CARIBOU,http://www.caribou.fm/,WEST HOLTS,FRIDAY,20:30 - 21:30
CARLY BROWN,http://carlyjbrown.com,POETRY&WORDS,FRIDAY,16:10 - 16:30
CARLY BROWN,http://carlyjbrown.com,POETRY&WORDS,SUNDAY,15:25 - 15:45
CARNIVAL COLLECTIVE,http://www.carnivalcollective.org,SMALL WORLD STAGE,SATURDAY,12:45 - 01:45
CARNIVAL COLLECTIVE,http://www.carnivalcollective.org,BIMBLE INN,FRIDAY,15:30 - 16:15
CAROUSELS AND LIMOUSINES,http://www.carouselsandlimousines.co.uk,AVALON CAFÉ STAGE,FRIDAY,13:30 - 14:15
CASEY WOOD,,CIRCUS BIG TOP,FRIDAY,21:01 - 21:07
CASEY WOOD,,CIRCUS BIG TOP,SATURDAY,21:16 - 21:22
CASEY WOOD,,CIRCUS BIG TOP,SUNDAY,20:03 - 20:09
CASPA,https://soundcloud.com/caspaofficial,THE CAVE,SATURDAY,03:00 - 04:00
CASSETTEBOY AND DJ RUBBISH,http://www.youtube.com/user/cassetteboy,GLADE,SUNDAY,13:20 - 14:00
CATE FERRIS,http://www.cateferris.wix.com/cate-ferris,TOAD HALL,FRIDAY,22:30 - 23:30
CATE FERRIS,http://www.cateferris.com,THE BREAD AND ROSES,THURSDAY,19:30 - 20:15
CATFISH AND THE BOTTLEMEN,http://www.catfishandthebottlemen.com/,OTHER STAGE,FRIDAY,15:00 - 16:00
CATZ'N DOGZ (PETS RECORDING,https://www.facebook.com/catzndogz.official,WOW!,FRIDAY,23:00 - 01:00
CELESTE LOVICK,http://www.shelteringtree.co.uk/,MANDALA STAGE,WEDNESDAY,16:00 - 17:00
CELESTE LOVICK,http://www.shelteringtree.co.uk/,MANDALA STAGE,FRIDAY,16:00 - 17:00
CELT ISLAM,https://soundcloud.com/celt-islam,THE CAVE,SATURDAY,05:00 - 06:00
CELT ISLAM,https://soundcloud.com/celt-islam,THE RUM SHACK,FRIDAY,05:00 - 06:00
CERRONE,,GENOSYS,THURSDAY,21:30 - 23:00
CHAINSKA  BRASSIKA,http://www.chainskabrassika.com,THE BANDSTAND,THURSDAY,22:30 - 23:30
CHAINSKA BRASSICA,http://www.chainskabrassika.com/Bio.html,THE ROCKET LOUNGE,Sunday,04:00 - 05:00
CHAINSKA BRASSIKA,http://www.chainskabrassika.com,CROISSANT NEUF,FRIDAY,01:00 - 02:00
CHAINSKA BRASSIKA,http://www.chainskabrassika.co,AVALON CAFÉ STAGE,THURSDAY,01:30 - 03:00
CHAINSKA BRASSIKA,http://www.chainskabrassika.com/,THE RUM SHACK,SUNDAY,00:00 - 01:00
CHANNEL ONE - SOUNDSYSTEM,http://channelonesoundsystem.com/,THE CAVE,FRIDAY,03:00 - 05:00
CHARLI XCX,http://www.charlixcxmusic.com/,JOHN PEEL STAGE,SUNDAY,17:50 - 18:35
CHARLOTTE HIGGINS,,POETRY&WORDS,SATURDAY,14:20 - 14:40
CHARLOTTE HIGGINS,,POETRY&WORDS,SUNDAY,12:05 - 12:25
CHELSEA WILSON,http://www.chelseawilson.com.au/,RABBIT HOLE,SUNDAY,20:00 - 21:00
CHELSEA WILSON,http://chelseawilson.com.au/,LA PUSSY PARLURE,SUNDAY,15:45 - 16:45
CHELSEY CHAMBERS,https://www.facebook.com/chelseychambersmusic,ACOUSTIC STAGE,SATURDAY,12:00 - 12:40
CHESTER P,http://realtalk-records.com/,SALON CAROUSEL,FRIDAY,02:00 - 03:00
CHET FAKER,http://chetfaker.com/,JOHN PEEL STAGE,FRIDAY,16:00 - 16:40
CHILDHOOD,http://www.childhoodband.com/,WILLIAM'S GREEN,SATURDAY,13:30 - 14:10
CHINESE LION,,CIRCUS CENTRAL,FRIDAY,10:20 - 10:40
CHINESE LION,,CIRCUS CENTRAL,SATURDAY,10:20 - 10:40
CHINESE LION,,CIRCUS CENTRAL,SUNDAY,10:20 - 10:40
CHINESE LION,,THE PAVEMENT,FRIDAY,10:00 - 10:10
CHINESE LION,,THE PAVEMENT,SATURDAY,10:00 - 10:10
CHINESE LION,,THE PAVEMENT,SUNDAY,10:00 - 10:10
CHINESE LION,,GLEBELAND,FRIDAY,17:00 - 17:10
CHINESE LION,,GLEBELAND,SATURDAY,17:00 - 17:10
CHINESE LION,,GLEBELAND,SUNDAY,17:00 - 17:10
CHINESE LION,,BELLA'S FIELD,FRIDAY,17:20 - 17:40
CHINESE LION,,BELLA'S FIELD,SATURDAY,17:20 - 17:40
CHINESE LION,,BELLA'S FIELD,SUNDAY,17:20 - 17:40
CHRIS COCO,http://www.melodicarecordings.com/artist/chris-coco,THE BEAT HOTEL,SATURDAY,15:00 - 16:30
CHRIS COLLINS,https://soundcloud.com/chris-collins-78,BEZ'S ACID HOUSE,SATURDAY,05:00 - 06:00
CHRIS ELLIS,http://www.shelteringtree.co.uk/,MANDALA STAGE,WEDNESDAY,22:00 - 23:00
CHRIS ELLIS,http://www.shelteringtree.co.uk/,MANDALA STAGE,FRIDAY,22:00 - 23:00
CHRIS ELLIS,http://www.shelteringtree.co.uk/,MANDALA STAGE,SUNDAY,17:00 - 18:00
CHRISTINE WILLISON,http://www.christinestories.co.uk,STORYTELLING AT THE EARTH LODGE,THURSDAY,13:00 - 14:00
CHRISTINE WILLISON,http://www.christinestories.co.uk,STORYTELLING AT THE EARTH LODGE,FRIDAY,13:00 - 14:00
CHRISTINE WILLISON,http://www.christinestories.co.uk,STORYTELLING AT THE EARTH LODGE,SATURDAY,13:00 - 14:00
CHRISTINE WILLISON,http://www.christinestories.co.uk,STORYTELLING AT THE EARTH LODGE,SUNDAY,13:00 - 14:00
CHRISTINE WILLISON,,STORYTELLERS TENT,THURSDAY,14:00 - 15:00
CHRISTINE WILLISON,,STORYTELLERS TENT,FRIDAY,15:00 - 16:00
CHRISTINE WILLISON,,STORYTELLERS TENT,SATURDAY,14:00 - 15:00
CHRISTINE WILLISON,,STORYTELLERS TENT,SUNDAY,16:00 - 17:00
CHRISTY MOORE,http://www.christymoore.com,ACOUSTIC STAGE,FRIDAY,21:30 - 23:00
CHRONIXX,http://chronixxmusic.com,PYRAMID STAGE,FRIDAY,12:00 - 12:40
CIARAN LAVERY,http://www.ciaranlaverymusic.com,AVALON CAFÉ STAGE,FRIDAY,14:30 - 15:15
CIARAN LAVERY,http://www.ciaranlaverymusic.com,AVALON CAFÉ STAGE,SATURDAY,10:30 - 11:15
CIRCA WAVES,http://circawaves.com/,JOHN PEEL STAGE,FRIDAY,18:25 - 19:20
"CIRCOLOCO PRESENTS : APOLLONIA, DAMIAN LAZARUS, DAVIDE SQUILLACE, ELLEN ALLIEN, JAMIE JONES, MEES DIERDORP AND NICOLE MOUDABER",http://circoloco.ibiza-clubs.net/,THE BLUES,THURSDAY,19:40 - 03:00
CLANCY,,THE BEAT HOTEL,THURSDAY,20:00 - 22:00
CLASS - SALSA - ROBERT CHARLEMAGNE,http://robertcharlemagne.com/,GLASTO LATINO,FRIDAY,17:00 - 18:00
CLASS - SALSA - ROBERT CHARLEMAGNE,http://robertcharlemagne.com/,GLASTO LATINO,FRIDAY,15:00 - 16:00
CLASS - SALSA - ROBERT CHARLEMAGNE,http://robertcharlemagne.com/,GLASTO LATINO,SATURDAY,17:00 - 18:00
CLASS - SALSA - ROBERT CHARLEMAGNE,http://robertcharlemagne.com/,GLASTO LATINO,SATURDAY,13:00 - 14:00
CLASS - SALSA - ROBERT CHARLEMAGNE,http://robertcharlemagne.com/,GLASTO LATINO,SUNDAY,17:00 - 18:00
CLASS - SALSA - ROBERT CHARLEMAGNE,http://robertcharlemagne.com/,GLASTO LATINO,SUNDAY,15:00 - 16:00
CLASS REGGAETON - NIGEL MAY,,GLASTO LATINO,FRIDAY,18:00 - 19:00
CLASS REGGAETON - NIGEL MAY,,GLASTO LATINO,SATURDAY,18:00 - 19:00
CLASS REGGAETON - NIGEL MAY,,GLASTO LATINO,SUNDAY,18:00 - 19:00
CLASS SALSA - NIGEL MAY,,GLASTO LATINO,FRIDAY,13:00 - 14:00
CLASS SALSA - NIGEL MAY,,GLASTO LATINO,SATURDAY,15:00 - 16:00
CLASS SALSA - NIGEL MAY,,GLASTO LATINO,SUNDAY,13:00 - 14:00
CLASS TANGO - EDUARDO BOZZO,http://www.tangoalchemy.co.uk/,GLASTO LATINO,FRIDAY,16:00 - 17:00
CLASS TANGO - EDUARDO BOZZO,http://www.tangoalchemy.co.uk/,GLASTO LATINO,FRIDAY,14:00 - 15:00
CLASS TANGO - EDUARDO BOZZO,http://www.tangoalchemy.co.uk/,GLASTO LATINO,SATURDAY,16:00 - 17:00
CLASS TANGO - EDUARDO BOZZO,http://www.tangoalchemy.co.uk/,GLASTO LATINO,SATURDAY,14:00 - 15:00
CLASS TANGO - EDUARDO BOZZO,http://www.tangoalchemy.co.uk/,GLASTO LATINO,SUNDAY,16:00 - 17:00
CLASS TANGO - EDUARDO BOZZO,http://www.tangoalchemy.co.uk/,GLASTO LATINO,SUNDAY,14:00 - 15:00
CLEAN BANDIT,http://cleanbandit.co.uk/,OTHER STAGE,SATURDAY,17:35 - 18:35
"CLIMATE - PANEL DEBATE WITH JOHN SAUVAN, THEO SIMON, NATALIE BENNETT & CHRISTOPHER HIRD",,SPEAKERS FORUM,THURSDAY,17:00 - 18:00
