title,url,stage,day,time,description
BLACK KAT BOPPERS,,THE ROCKET LOUNGE,SATURDAY,02:00 - 03:00,
BLACK MIDI,,WEST HOLTS STAGE,SATURDAY,14:30 - 15:30,
BLACKSMITH & FRENIC,"http://aft raps boss blacksmith lives and breathes hip hop, catch him live with cuts and scratches from the incredible dj frenic",BABYLON UPRISING,SUNDAY,15:00 - 16:00,
BLAWAN B2B LCY,,THE TEMPLE,FRIDAY,00:15 - 01:30,
BLIND TIGER DJ'S,,BLIND TIGER,SUNDAY,14:00 - 19:30,
BLISS ZION & SASHA STEPPA,,FIRMLY ROOTED,FRIDAY,13:00 - 15:00,
BLISTERS SISTERS,,HMS SWEET CHARITY,SUNDAY,12:30 - 00:30,
BLOC 2 BLOC - BANNER & KAZ,,TOTEM,SUNDAY,02:00 - 03:00,
BLOSSOMS,,OTHER STAGE,FRIDAY,14:15 - 15:15,
BLUE BOTTLE CLUB,,THE LIZARD STAGE,WEDNESDAY,19:50 - 20:50,
BLUE PETER PARADE,,THE KIDZ FIELD,SUNDAY,14:30 - 15:30,
BLUE VIOLET,,STRUMMERVILLE,THURSDAY,16:00 - 16:40,
BOA KUSASA,"http://boa kusasa are 2 piece jake churchill and dean crago, based deep in the rural south west of the uk.
 
 sonically, boa kusasa deliver driving percussive rhythms, laced with melodies sung on instruments from the farthest quarters of the globe. more local however are the ever-present haunting undercurrents of their productions, inspired by the landscapes of their surroundings and proud uk rave heritage",BABYLON UPRISING,THURSDAY,22:00 - 23:00,
BOB DOYLE,,STRUMMERVILLE,FRIDAY,18:00 - 18:40,
BOB VYLAN (EARACHE TAKEOVER),,TRUTH STAGE,SATURDAY,02:50 - 03:35,
BODY WATER,,BREAD AND ROSES,THURSDAY,13:45 - 14:45,
BOHDAN PIASECKI (COMPERE),,POETRY&WORDS,FRIDAY,12:00 - 12:05,
BOHDAN PIASECKI (COMPERE),,POETRY&WORDS,SATURDAY,15:31 - 15:32,
BOHDAN PIASECKI (COMPERE),,POETRY&WORDS,SUNDAY,12:01 - 12:07,
BOHEMIANAUTS,,THE LIZARD STAGE,WEDNESDAY,00:00 - 01:00,
BOKO! BOKO!,,STONEBRIDGE BAR,FRIDAY,17:00 - 18:30,
BOMBSHELL: THE HEDY LAMARR STORY (12),http://black lamp tent,CINERAMAGEDDON,SUNDAY,13:50 - 15:20,
BONOBO (DJ SET),,SAN REMO,SATURDAY,22:30 - 00:00,
BONOBO (DJ),,ARCADIA,FRIDAY,23:00 - 00:00,
BONOBO,,WEST HOLTS STAGE,FRIDAY,20:30 - 21:30,
BOOM BOOM RACOON,,SMALL WORLD STAGE,SATURDAY,22:30 - 23:30,
BOOM CIRCUS,,CIRCUS BIG TOP,THURSDAY,20:21 - 21:01,
BOOM CIRCUS,,CIRCUS BIG TOP,FRIDAY,22:08 - 22:48,
BOOM CIRCUS,,CIRCUS BIG TOP,SATURDAY,21:44 - 22:24,
BOOM CIRCUS,,MAVERICKS,FRIDAY,01:26 - 01:32,
BOOM CIRCUS,,MAVERICKS,SATURDAY,00:04 - 00:10,
BOOT PUPPET THEATRE,,THE KIDZ FIELD,THURSDAY,TBA,
BOOT PUPPET THEATRE,,THE KIDZ FIELD,FRIDAY,TBA,
BOOT PUPPET THEATRE,,THE KIDZ FIELD,SATURDAY,TBA,
BOOT PUPPET THEATRE,,THE KIDZ FIELD,SUNDAY,TBA,
BOOTWORKS THEATRE,,WALKABOUTS,THURSDAY,15:15 - 16:45,
BOOTWORKS THEATRE,,WALKABOUTS,THURSDAY,12:05 - 13:35,
BOOTWORKS THEATRE,,WALKABOUTS,FRIDAY,15:15 - 16:45,
BOOTWORKS THEATRE,,WALKABOUTS,FRIDAY,12:05 - 13:35,
BOOTWORKS THEATRE,,WALKABOUTS,SATURDAY,15:15 - 16:45,
BOOTWORKS THEATRE,,WALKABOUTS,SATURDAY,12:05 - 13:35,
BOOTWORKS THEATRE,,WALKABOUTS,SUNDAY,15:15 - 16:45,
BOOTWORKS THEATRE,,WALKABOUTS,SUNDAY,12:05 - 13:35,
"BOOTY BASS - ADEEVAH, BUNGZO, FABIENNE, HANNZA, NGAIO, + SPECIAL GUESTS B2B ALL NIGHT",,THE SISTXRHOOD,SATURDAY,22:00 - 06:00,
BORED AT MY GRANDMA'S HOUSE,,BBC MUSIC INTRODUCING,FRIDAY,17:05 - 17:30,
BORGE,,SAN REMO,WEDNESDAY,18:00 - 19:30,
"BORN ON ROAD (ARIES, KELVIN 373, STIVS, SELECTA J-MAN, GOLD DUBS)",,THE TEMPLE,THURSDAY,21:00 - 23:00,
BORN ON ROAD TAKEOVER,,ARCADIA BUG,WEDNESDAY,22:00 - 00:00,
BORN ON ROAD,,THE SALON CAROUSEL,SUNDAY,01:00 - 02:00,
BOSCO CIRCUS - JUGGLING WORKSHOP,,JUGGLING TENT,FRIDAY,12:00 - 15:00,
BOSCO CIRCUS - JUGGLING WORKSHOP,,JUGGLING TENT,SATURDAY,12:00 - 15:00,
BOSCO CIRCUS - JUGGLING WORKSHOP,,JUGGLING TENT,SUNDAY,12:00 - 15:00,
BOU & TURNO FEAT INJA & HARIBO - VJ WEAREMIDNIGHT,,GAS TOWER,FRIDAY,04:00 - 05:00,
BOU FT HARIBO,,THE TEMPLE,SATURDAY,04:00 - 05:00,
BOU,,THE SALON CAROUSEL,SUNDAY,03:00 - 04:00,
BOX 9 DRUMLINE,,THE ASTROLABE THEATRE,THURSDAY,21:55 - 22:40,
BOX 9 DRUMLINE,,THE ASTROLABE THEATRE,FRIDAY,00:00 - 00:45,
BOX 9 DRUMLINE,,THE ASTROLABE THEATRE,SATURDAY,00:00 - 00:45,
BR3NYA,,LONELY HEARTS CLUB,FRIDAY,15:45 - 16:15,
BRACKLES,"http://brackles blends funky, rolling grime, vintage 2-step and bassline into his impossibly energetic, elastic sets",BABYLON UPRISING,FRIDAY,18:00 - 19:00,
BRASS AGAINST (EARACHE TAKEOVER),,TRUTH STAGE,SATURDAY,01:20 - 02:20,
BRASS AGAINST,,WEST HOLTS STAGE,SATURDAY,13:00 - 14:00,
BRASS FUNKEYS,,THE RABBIT HOLE,SATURDAY,01:00 - 02:00,
BRAWTHER (LIVE),,GENOSYS SOUND SYSTEM,SATURDAY,23:30 - 00:30,
BREAD AND ROSES EMERGING TALENT SHOWCASE,,BREAD AND ROSES,SUNDAY,23:30 - 01:15,
BREAD AND ROSES EMERGING TALENT SHOWCASE: NAIA,,BREAD AND ROSES,THURSDAY,22:00 - 23:00,
BREAD AND ROSES EMERGING TALENT: DAISY CHUTE,,BREAD AND ROSES,FRIDAY,17:30 - 18:30,
BREAKA B2B FRAZER RAY,,TOTEM,SATURDAY,00:30 - 02:00,
BRIAN AND CHARLES (PG),http://arena,CINERAMAGEDDON,FRIDAY,00:30 - 02:00,
BRIAN AND CHARLES,,PILTON PALAIS CINEMA,THURSDAY,17:45 - 19:15,
BRIAN BRAINSTORM,,THE TEMPLE,THURSDAY,02:00 - 03:00,
BRIAN KENNEDY,,ACOUSTIC STAGE,FRIDAY,17:25 - 18:10,
BRIAN MADIGAN,,THE BANDSTAND,SATURDAY,11:45 - 12:15,
BRIAN SUMMERS B2B KARLSON (FEELINGS WORLDWIDE),,TOLPUDDLE,THURSDAY,18:00 - 20:00,
BRIAN SUMMERS B2B KARLSON (FEELINGS WORLDWIDE),,TOLPUDDLE,SATURDAY,17:00 - 19:00,
BRIAN SUMMERS B2B KARLSON (FEELINGS WORLDWIDE),,TOLPUDDLE,SUNDAY,19:00 - 21:00,
BRIAN V,,GAS TOWER,THURSDAY,19:30 - 20:30,
BRIEFS : BITE CLUB,,MAVERICKS,FRIDAY,02:29 - 02:39,
BRIEFS : BITE CLUB,,CIRCUS BIG TOP,THURSDAY,22:51 - 23:51,
BRIEFS : BITE CLUB,,CIRCUS BIG TOP,FRIDAY,00:31 - 01:31,
BRIEFS : BITE CLUB,,CIRCUS BIG TOP,SATURDAY,00:26 - 01:26,
BRIEFS : BITE CLUB,,MAVERICKS,FRIDAY,02:11 - 02:19,
BRIEFS : BITE CLUB,,MAVERICKS,SATURDAY,02:31 - 02:41,
BRIEFS: BITE CLUB,,MAVERICKS,SATURDAY,02:04 - 02:11,
"BRIGITTA JONSDOTTIR, JAMIE KELSEY FRY",,SPEAKERS FORUM,SATURDAY,17:00 - 18:00,
BRITTUNE & SPECTRE FEAT MC JOE RAYGUN,,GAS TOWER,FRIDAY,16:00 - 17:00,
BROOKE COMBE,,LEFT FIELD,FRIDAY,17:00 - 17:45,
BROOKLYN HEALER,,GLEBELAND,FRIDAY,16:00 - 18:00,
BROOKLYN HEALER,,GLEBELAND,FRIDAY,12:30 - 14:30,
BROOKLYN HEALER,,GLEBELAND,SATURDAY,16:00 - 18:00,
BROOKLYN HEALER,,GLEBELAND,SATURDAY,12:30 - 14:30,
BROOKLYN HEALER,,GLEBELAND,SUNDAY,16:00 - 18:00,
BROOKLYN HEALER,,GLEBELAND,SUNDAY,12:30 - 14:30,
BROTHER NEBULA,,THE MEAT RACK,FRIDAY,03:00 - 04:30,
BRUCE PARRY,,TOTEM TALKS,FRIDAY,14:00 - 14:50,
BULLZINI MASTERCLASS,,CIRCUS FIELD,WEDNESDAY,14:00 - 15:00,
BULLZINI MASTERCLASS,,CIRCUS FIELD,THURSDAY,14:00 - 15:00,
BULLZINI WORKSHOP,,CIRCUS FIELD,FRIDAY,12:15 - 13:45,
BULLZINI WORKSHOP,,CIRCUS FIELD,SATURDAY,12:15 - 13:45,
BULLZINI WORKSHOP,,CIRCUS FIELD,SUNDAY,12:15 - 13:45,
BUNNY MORETHAN (COMPERE),,CIRCUS BIG TOP,FRIDAY,14:40 - 14:43,
BUNNY MORETHAN (COMPERE),,CIRCUS BIG TOP,SATURDAY,14:40 - 14:43,
BUNNY,,OUTSIDE CIRCUS STAGE,FRIDAY,13:30 - 14:00,
BUNNY,,OUTSIDE CIRCUS STAGE,SATURDAY,16:25 - 16:55,
BUNNY,,OUTSIDE CIRCUS STAGE,SUNDAY,14:05 - 14:35,
BURNA BOY,,OTHER STAGE,SATURDAY,20:30 - 21:30,
BURNING GLASS,,MANDALA STAGE,SATURDAY,16:00 - 17:00,
BURNZ,,THE LIZARD STAGE,THURSDAY,21:00 - 22:00,
BUSH BBY,,THE RUM SHACK,SATURDAY,03:00 - 04:00,
BUSTAWIDEMOVE,,BIMBLE INN,FRIDAY,02:30 - 04:00,
"BUTTER SIDE UP : THE GHOST, SUGAR FREE, HAMISH + TOBY",,WOW,FRIDAY,12:00 - 18:00,
BUZZ STOP,,MAKE AND DO MARQUEE,THURSDAY,TBA,
BUZZ STOP,,MAKE AND DO MARQUEE,FRIDAY,TBA,
BUZZ STOP,,MAKE AND DO MARQUEE,SATURDAY,TBA,
BUZZ STOP,,MAKE AND DO MARQUEE,SUNDAY,TBA,
BUZZING BEES,,WALKABOUTS,FRIDAY,14:40 - 15:40,
BUZZING BEES,,WALKABOUTS,FRIDAY,12:00 - 13:00,
BUZZING BEES,,WALKABOUTS,SATURDAY,14:40 - 15:40,
BUZZING BEES,,WALKABOUTS,SATURDAY,12:00 - 13:00,
BUZZING BEES,,WALKABOUTS,SUNDAY,14:40 - 15:40,
BUZZING BEES,,WALKABOUTS,SUNDAY,12:00 - 13:00,
BXKS,,BBC MUSIC INTRODUCING,SATURDAY,15:40 - 16:05,
C.C. ADCOCK,,STRUMMERVILLE,SUNDAY,16:00 - 16:40,
CABLE STREET COLLECTIVE,,SMALL WORLD STAGE,SATURDAY,01:45 - 03:00,
CABLE STREET COLLECTIVE,,THE LIZARD STAGE,SUNDAY,02:00 - 03:00,
CABLE STREET COLLECTIVE,,BIMBLE INN,THURSDAY,17:00 - 18:00,
CAL JADER,,TRUTH STAGE,THURSDAY,01:50 - 02:10,
CALEB KUNLE,,AVALON'S CAFÉ STAGE,FRIDAY,00:20 - 01:00,
CALL SUPER B2B PARRIS,,WOW,FRIDAY,22:00 - 00:00,
CALVIN HARRIS,,ARCADIA,SATURDAY,01:00 - 02:00,
CAMELPHAT B2B PATRICK TOPPING,,ARCADIA,SATURDAY,02:00 - 03:00,
CAMELPHAT,,GLADE,THURSDAY,00:25 - 02:25,
CANTALOOP,,THE BANDSTAND,SUNDAY,23:30 - 00:30,
CAOILFHIONN ROSE,,SMALL WORLD STAGE,SUNDAY,14:30 - 15:30,
CAOILFHIONN ROSE,,CROISSANT NEUF,SATURDAY,13:30 - 14:30,
CAPITOL 1212,,THE TEMPLE,SATURDAY,22:00 - 23:00,
CAPITOL 1212,,THE TEMPLE,SATURDAY,21:30 - 22:30,
CAPTAIN KIPPER,,PROFESSOR PANIC'S PUPPET ARENA,THURSDAY,TBA,
CAPTAIN KIPPER,,PROFESSOR PANIC'S PUPPET ARENA,FRIDAY,TBA,
CAPTAIN KIPPER,,PROFESSOR PANIC'S PUPPET ARENA,SATURDAY,TBA,
CAPTAIN KIPPER,,PROFESSOR PANIC'S PUPPET ARENA,SUNDAY,TBA,
CARAVAN OF LOST SOULS,,A LITTLE MORE SENSATION,THURSDAY,21:30 - 23:30,
CARAVAN OF LOST SOULS,,A LITTLE MORE SENSATION,FRIDAY,23:45 - 01:45,
CARAVAN OF LOST SOULS,,A LITTLE MORE SENSATION,SATURDAY,23:45 - 01:45,
CARDINAL SOUND - ORIGIN SET,http://london based producer and director of archway records,BABYLON UPRISING,FRIDAY,16:00 - 17:00,
CARIBOU,,WEST HOLTS STAGE,SATURDAY,20:30 - 21:30,
CARL (THE SOCIAL),,STONEBRIDGE BAR,FRIDAY,13:00 - 14:30,
CARL COX & ERIC POWELL'S MOBILE DISCO FT INCOGNITO,,GLADE,SATURDAY,14:00 - 18:00,
CARL COX B2B CHASE AND STATUS (JUNGLE SET),,ARCADIA,FRIDAY,01:00 - 03:00,
CARLOS VALDES B2B DAVID MUALLEM,,GENOSYS SOUND SYSTEM,FRIDAY,22:00 - 00:00,
CARLY MCLACHAN & BILLY BRAGG,,SPEAKERS FORUM,THURSDAY,12:00 - 13:00,
CARLY WILFORD,,GLADE DOME,SATURDAY,17:00 - 18:00,
CAROLINE POLACHEK,,THE PARK STAGE,SUNDAY,16:30 - 17:30,
CAROLINE,,WILLIAM'S GREEN,SUNDAY,16:30 - 17:10,
CASH COWS,,SMALL WORLD STAGE,SATURDAY,14:45 - 15:45,
CASSETTEBOY VS DJ RUBBISH,,GLADE,SUNDAY,14:00 - 14:50,
CATE LE BON,,THE PARK STAGE,SUNDAY,15:15 - 16:00,
CELESTE LOVICK,,SMALL WORLD STAGE,SUNDAY,12:00 - 13:00,
CELESTE,,WEST HOLTS STAGE,SATURDAY,17:30 - 18:30,
CELTIC BLUE ROCKER,,MUZIKADEMY,THURSDAY,TBA,
CELTIC BLUE ROCKER,,MUZIKADEMY,FRIDAY,TBA,
CELTIC BLUE ROCKER,,MUZIKADEMY,SATURDAY,TBA,
CELTIC BLUE ROCKER,,MUZIKADEMY,SUNDAY,TBA,
CERIAN,,TOAD HALL,THURSDAY,20:20 - 20:50,
CERYS NELMES (COMPERE),,CABARET,FRIDAY,19:26 - 19:29,
CERYS NELMES (COMPERE),,CABARET,SATURDAY,19:11 - 19:14,
CERYS NELMES (COMPERE),,MAVERICKS,FRIDAY,02:52 - 03:00,
CERYS NELMES (COMPERE),,MAVERICKS,FRIDAY,11:59 - 00:00,
CERYS NELMES,,MAVERICKS,FRIDAY,00:12 - 00:16,
CHAINSKA BRASSIKA,,SMALL WORLD STAGE,FRIDAY,00:00 - 01:15,
CHAINSKA BRASSIKA,,THE ROCKET LOUNGE,FRIDAY,04:00 - 05:00,
CHANNEL ONE,,FIRMLY ROOTED,FRIDAY,16:00 - 18:00,
CHANT LIVE - FEAT. GAUDI,,RABBIT HOLE'S FUNKINGHAM PALACE,SUNDAY,22:00 - 23:00,
CHAOS IN THE CBD,,WOW,SUNDAY,16:00 - 18:00,
CHAPTER 10,,GENOSYS SOUND SYSTEM,SATURDAY,20:00 - 22:00,
CHARLI BRIX FT BASSI,,GAS TOWER,FRIDAY,17:00 - 18:00,
CHARLI XCX,,JOHN PEEL STAGE,SUNDAY,21:30 - 22:45,
CHARLIE BICKNELL (WRECKING BALL),,CIRCUS BIG TOP,FRIDAY,21:46 - 21:52,
CHARLIE BICKNELL (WRECKING BALL),,CIRCUS BIG TOP,SATURDAY,17:06 - 17:12,
CHARLIE BICKNELL - BIG SPENDER,,MAVERICKS,FRIDAY,00:26 - 00:31,
CHARLIE BICKNELL - HERO,,MAVERICKS,FRIDAY,00:33 - 00:39,
CHARLIE BICKNELL,,OUTSIDE CIRCUS STAGE,FRIDAY,17:35 - 17:47,
CHARLIE BICKNELL,,OUTSIDE CIRCUS STAGE,SATURDAY,14:07 - 14:19,
CHARLIE BICKNELL,,OUTSIDE CIRCUS STAGE,SUNDAY,14:40 - 15:00,
CHARLIE DARK,,FIRMLY ROOTED,SUNDAY,12:00 - 15:00,
CHARLIE PATRIDGE,,THE LIZARD STAGE,FRIDAY,19:00 - 20:00,
CHARLIE TEE,,BLIND TIGER,FRIDAY,04:00 - 05:00,
CHARLOTTE ADIGERY & BOLIS PUPUL,,LONELY HEARTS CLUB,SUNDAY,16:00 - 16:45,
CHARLOTTE CAMPBELL,,TOAD HALL,SUNDAY,19:30 - 20:15,
CHARMAINE CHILD'S STRONG ENOUGH,,SENSATION SEEKERS STAGE,FRIDAY,16:20 - 17:05,
CHEEKY FIELD MICE,,THE KIDZ FIELD,THURSDAY,TBA,
CHEEKY FIELD MICE,,THE KIDZ FIELD,FRIDAY,TBA,
CHEEKY FIELD MICE,,THE KIDZ FIELD,SATURDAY,TBA,
CHEEKY FIELD MICE,,THE KIDZ FIELD,SUNDAY,TBA,
CHERRY B,,HMS SWEET CHARITY,THURSDAY,01:00 - 03:00,
CHEWY SHE,,THE LIZARD STAGE,FRIDAY,20:00 - 21:00,
CHEZNEY & MAXINE (FIRE PIT COLLECTIVE),,BLIND TIGER,SATURDAY,16:30 - 17:30,
CHEZNEY 100 % VINYL SET,,BLIND TIGER,SATURDAY,23:00 - 00:00,
CHINA BOWLS,,SMALL WORLD STAGE,SUNDAY,16:00 - 17:00,
CHIP COLQHOUN,,STORYTELLERS LOUNGE,THURSDAY,TBA,
CHIP COLQHOUN,,STORYTELLERS LOUNGE,FRIDAY,TBA,
CHIP COLQHOUN,,STORYTELLERS LOUNGE,SATURDAY,TBA,
CHIP COLQHOUN,,STORYTELLERS LOUNGE,SUNDAY,TBA,
CHIPPY NONSTOP B2B PXSSY PALACE,,LONELY HEARTS CLUB,THURSDAY,01:00 - 03:00,
CHLOE CAILLET,,THE TEMPLE,SUNDAY,22:00 - 23:15,
CHLOE FOY,,ACOUSTIC STAGE,SUNDAY,13:40 - 14:20,
CHLOE SAGE,,LONELY HEARTS CLUB,FRIDAY,20:40 - 21:30,
CHRIS BULLZINI SHOW,,CIRCUS FIELD,FRIDAY,17:05 - 17:35,
CHRIS BULLZINI SHOW,,CIRCUS FIELD,SATURDAY,17:15 - 17:45,
CHRIS BULLZINI SHOW,,CIRCUS FIELD,SUNDAY,17:15 - 17:45,
CHRIS CRUSE,,NYC DOWNLOW,SATURDAY,22:00 - 23:20,
CHRIS DIFFORD,,ACOUSTIC STAGE,SATURDAY,16:30 - 17:15,
CHRIS LYNAM,,MAVERICKS,SATURDAY,01:16 - 01:26,
CHRIS LYNAM,,MAVERICKS,SUNDAY,00:30 - 00:40,
CHRIS LYNAM,,WALKABOUTS,THURSDAY,17:00 - 18:00,
CHRIS LYNAM,,WALKABOUTS,FRIDAY,17:00 - 18:00,
CHRIS LYNAM,,WALKABOUTS,SATURDAY,17:00 - 18:00,
CHRIS LYNAM,,WALKABOUTS,SUNDAY,17:00 - 18:00,
CHRIS PACKHAM,,SPEAKERS FORUM,FRIDAY,17:00 - 18:00,
"CHRIS STARK, TIM LENTON, JUSTIN ROWLATT, TAMASIN CAVE",,SPEAKERS FORUM,FRIDAY,13:00 - 14:00,
CHRISTIAN AB B2B QUEST,,FLYING BUS,SUNDAY,02:00 - 04:00,
CHRISTINE WILLISON,,STORYTELLERS LOUNGE,THURSDAY,TBA,
CHRISTINE WILLISON,,STORYTELLERS LOUNGE,FRIDAY,TBA,
CHRISTINE WILLISON,,STORYTELLERS LOUNGE,SATURDAY,TBA,
CHRISTINE WILLISON,,STORYTELLERS LOUNGE,SUNDAY,TBA,
CHRISTOPHER COE,,GLADE DOME,SATURDAY,23:00 - 00:30,
CIMAFUNK,,GLASTO LATINO,FRIDAY,00:00 - 01:30,
CINTHIE,,GENOSYS SOUND SYSTEM,FRIDAY,04:00 - 06:00,
CIRCUS FUDGE,,THE KIDZ FIELD,THURSDAY,TBA,
CIRCUS FUDGE,,THE KIDZ FIELD,FRIDAY,TBA,
CIRCUS FUDGE,,THE KIDZ FIELD,SATURDAY,TBA,
CIRCUS FUDGE,,THE KIDZ FIELD,SUNDAY,TBA,
CIRCUS FUNTASIA,,CIRCUS BIG TOP,THURSDAY,17:46 - 18:56,
CIRCUS FUNTASIA,,CIRCUS BIG TOP,FRIDAY,17:26 - 18:36,
CIRCUS FUNTASIA,,CIRCUS BIG TOP,SATURDAY,17:47 - 18:57,
CIRCUS FUNTASIA,,CIRCUS BIG TOP,SUNDAY,18:07 - 19:17,
CIRCUS RAJ,,OUTSIDE CIRCUS STAGE,FRIDAY,11:30 - 12:15,
CIRCUS RAJ,,OUTSIDE CIRCUS STAGE,SATURDAY,11:30 - 12:15,
CIRCUS RAJ,,OUTSIDE CIRCUS STAGE,SUNDAY,11:30 - 12:15,
CIRQUE DU CIEL (NEXTGEN CIRCUS),,CIRCUS BIG TOP,FRIDAY,14:44 - 15:14,
CIRQUE DU CIEL (NEXTGEN CIRCUS),,CIRCUS BIG TOP,SATURDAY,14:44 - 15:14,
CIRQUE DU CIEL (NEXTGEN CIRCUS),,CIRCUS BIG TOP,SUNDAY,14:32 - 15:02,
CIRQUE DU VULGAR,,CIRCUS BIG TOP,THURSDAY,21:06 - 22:16,
CIRQUE DU VULGAR,,CIRCUS BIG TOP,FRIDAY,23:16 - 00:26,
CIRQUE DU VULGAR,,CIRCUS BIG TOP,SATURDAY,22:41 - 23:51,
CITIZENS OF THE WORLD CHOIR,,AVALON STAGE,SUNDAY,11:30 - 12:10,
CLAIRO,,JOHN PEEL STAGE,SUNDAY,15:30 - 16:30,
CLAMOUR OF BELLS,,WALKABOUTS,FRIDAY,16:35 - 17:20,
CLAMOUR OF BELLS,,WALKABOUTS,FRIDAY,15:15 - 16:00,
CLAMOUR OF BELLS,,WALKABOUTS,FRIDAY,13:55 - 14:40,
CLAMOUR OF BELLS,,WALKABOUTS,SATURDAY,16:35 - 17:20,
CLAMOUR OF BELLS,,WALKABOUTS,SATURDAY,15:15 - 16:00,
CLAMOUR OF BELLS,,WALKABOUTS,SATURDAY,13:55 - 14:40,
CLAMOUR OF BELLS,,WALKABOUTS,SUNDAY,16:35 - 17:20,
CLAMOUR OF BELLS,,WALKABOUTS,SUNDAY,13:55 - 14:40,
CLARE AND THE NOISE,,SMALL WORLD STAGE,WEDNESDAY,15:30 - 16:30,
CLIENT_03,,PLATFORM 23,FRIDAY,03:00 - 04:00,
CLIPZ,,FIRMLY ROOTED,SATURDAY,22:30 - 00:00,
CLOWN ZAZ,,KIDZFIELD BIG TOP,THURSDAY,TBA,
CLOWN ZAZ,,KIDZFIELD BIG TOP,FRIDAY,TBA,
CLOWN ZAZ,,KIDZFIELD BIG TOP,SATURDAY,TBA,
CLOWN ZAZ,,KIDZFIELD BIG TOP,SUNDAY,TBA,
CLUB DE FROMAGE,,WILLIAM'S GREEN,FRIDAY,23:30 - 03:00,
"CLUB GLOW - L-MAJOR, BORAI, MANIFESTO",,TOTEM,SATURDAY,04:30 - 06:00,
"CLUB GLOW FT. BORAI, LMAJOR & MANI FESTO","http://uk rave specialist collective formed by borai, denham audio, lmajor and mani festo",BABYLON UPRISING,FRIDAY,21:00 - 23:00,
CLUB ROOMTONE,,PLATFORM 23,WEDNESDAY,18:00 - 19:00,
COBRAH,,THE TEMPLE,SUNDAY,02:00 - 03:30,
COCO EM,,STONEBRIDGE BAR,FRIDAY,18:30 - 20:00,
COCO MARIA,,SAN REMO,SUNDAY,12:00 - 14:00,
COCOLOCO - ALICE AND ALICE,,WALKABOUTS,FRIDAY,15:10 - 15:55,
COCOLOCO - ALICE AND ALICE,,WALKABOUTS,FRIDAY,13:10 - 13:55,
COCOLOCO - ALICE AND ALICE,,WALKABOUTS,SATURDAY,15:10 - 15:55,
COCOLOCO - ALICE AND ALICE,,WALKABOUTS,SATURDAY,13:10 - 13:55,
COCOLOCO - ALICE AND ALICE,,WALKABOUTS,SUNDAY,15:10 - 15:55,
COCOLOCO - ALICE AND ALICE,,WALKABOUTS,SUNDAY,13:10 - 13:55,
COCOLOCO,,MAVERICKS,SATURDAY,01:04 - 01:14,
CODY FROST,,BBC MUSIC INTRODUCING,SUNDAY,17:00 - 17:25,
COLDWAR STEVE WITH EMMA WARREN,,FREE UNIVERSITY OF GLASTONBURY,FRIDAY,11:30 - 12:30,
COLETRICKLE,,RABBIT HOLE'S FUNKINGHAM PALACE,THURSDAY,21:00 - 22:30,
COLONEL,,VILLAGE INN,THURSDAY,17:00 - 19:00,
COMEDY HYPNOTISTS MISTY & THE SANDMAN,,THE ASTROLABE THEATRE,THURSDAY,22:45 - 23:45,
COMEDY HYPNOTISTS MISTY & THE SANDMAN,,THE ASTROLABE THEATRE,FRIDAY,00:45 - 01:45,
COMEDY HYPNOTISTS MISTY & THE SANDMAN,,THE ASTROLABE THEATRE,SATURDAY,01:45 - 02:45,
COMRADES IN THE DARK,,THE ASTROLABE THEATRE,FRIDAY,13:20 - 14:00,
COMRADES IN THE DARK,,THE ASTROLABE THEATRE,SATURDAY,19:00 - 19:40,
COMRADES IN THE DARK,,THE ASTROLABE THEATRE,SUNDAY,15:30 - 16:09,
CONDUCTA,,FIRMLY ROOTED,THURSDAY,20:00 - 21:00,
CONFIDENCE MAN,,THE PARK STAGE,FRIDAY,15:15 - 16:15,
CONGO IAIN,,BLIND TIGER,SUNDAY,19:30 - 20:30,
"COOL BEANS DJS FEATURING CHRIS ARNOLD, JIMMY THE GENT & TOBIN LOCHRIE",,VILLAGE INN,THURSDAY,21:00 - 23:00,
COOL BEANS ROADSHOW,,AVALON'S CAFÉ STAGE,FRIDAY,12:00 - 13:00,
COPPER JEWELLERY WORKSHOP,,MAKE AND DO MARQUEE,THURSDAY,TBA,
COPPER JEWELLERY WORKSHOP,,MAKE AND DO MARQUEE,FRIDAY,TBA,
COPPER JEWELLERY WORKSHOP,,MAKE AND DO MARQUEE,SATURDAY,TBA,
COPPER JEWELLERY WORKSHOP,,MAKE AND DO MARQUEE,SUNDAY,TBA,
COPPER VIPER,,THE LIZARD STAGE,SUNDAY,19:00 - 20:00,
COPPER VIPER,,MANDALA STAGE,FRIDAY,01:00 - 02:00,
COPPER VIPER,,THE BANDSTAND,SATURDAY,13:15 - 13:45,
CORNISH ARMS RESIDENT DJS B2B,,CORNISH ARMS,FRIDAY,22:00 - 22:30,
CORNISH ARMS RESIDENT DJS B2B,,CORNISH ARMS,SATURDAY,22:00 - 23:00,
CORNISH ARMS RESIDENT DJS B2B,,CORNISH ARMS,SUNDAY,22:00 - 23:00,
CORVUS ANGELICUS - THE ANGELS,,WALKABOUTS,THURSDAY,23:15 - 00:00,
CORVUS ANGELICUS - THE ANGELS,,WALKABOUTS,THURSDAY,22:00 - 22:45,
CORVUS ANGELICUS,,WALKABOUTS,FRIDAY,23:15 - 00:00,
CORVUS ANGELICUS,,WALKABOUTS,FRIDAY,22:00 - 22:45,
CORVUS ANGELICUS,,WALKABOUTS,FRIDAY,13:20 - 13:50,
