title,url,stage,day,time,description
ASHA GOLD,https://www.instagram.com/ashagoldmusic/,WISHING WELL,SUNDAY,16:00 - 16:30,
ASHA PUTHLI,https://www.redbullmusicacademy.com/lectures/asha-puthli,WEST HOLTS STAGE,FRIDAY,12:30 - 13:30,The queen of cosmic disco makes a rare live appearance sparked by the success of a new album showcasing remixes of classic cuts like ‘Space Talk’ and ‘Right Down Here’.
ATCHIN TAN PRESENTS: BILLY WELCH,,FLYING BUS,THURSDAY,20:00 - 20:05,
ATCHIN TAN PRESENTS: BORN ON ROAD,https://bornonroad.com/,FLYING BUS,THURSDAY,22:30 - 00:00,
ATCHIN TAN PRESENTS: FFTP (FREEDOM FOR TRAVELLING PEOPLE),http://fftpfacebook.com/fftp2020/?locale=en_gb,FLYING BUS,THURSDAY,20:45 - 21:20,
ATCHIN TAN PRESENTS: HOSTED BY JOHNSON WELCH,http://johnson welch - european roma rights centrech,FLYING BUS,THURSDAY,20:00 - 00:00,
ATCHIN TAN PRESENTS: JOHNSON WELCH,,FLYING BUS,THURSDAY,20:05 - 20:10,
ATCHIN TAN PRESENTS: SOLLY,,FLYING BUS,THURSDAY,20:10 - 20:20,
ATCHIN TAN PRESENTS: SUGAR SHANE,https://youtube.com/@sugarshane_1,FLYING BUS,THURSDAY,21:50 - 22:30,
ATCHIN TAN PRESENTS: THOMAS MCCARTHY,http://music – thomas mccarthy,FLYING BUS,THURSDAY,20:20 - 20:45,
ATCHIN TAN PRESNTS: AIDAN AND LUCA,,FLYING BUS,THURSDAY,21:35 - 21:50,
ATCHIN TAN PRESNTS: DAMIAN LE BAS,https://www.romaniarts.co.uk/damian-le-bas-author-poet/,FLYING BUS,THURSDAY,21:20 - 21:35,
ATCHIN TAN,,THE GATEWAY,THURSDAY,15:00 - 15:40,
ATCHIN TAN,,THE GATEWAY,FRIDAY,14:45 - 15:25,
"ATKI2, DUB BOY & JONESY WALES",https://www.instagram.com/jonesy_wales_music/. https://www.instagram.com/tim_dub_boy/. https://www.instagram.com/sam_atki2/,BABYLON UPRISING,SUNDAY,17:00 - 19:00,
AUGUST CHARLES,,BBC MUSIC INTRODUCING,SATURDAY,13:30 - 14:00,"Alt-Soul singer born in Ndola, Zambia influenced by Frank Ocean and Amy Winehouse."
AUM PRESENTS CHAKRA SOUNDS,,KINETIC,THURSDAY,16:00 - 17:30,
AUM,,THE RUM SHACK,SUNDAY,03:00 - 04:00,
AURORA HALAL,,ASSEMBLY,SUNDAY,23:30 - 01:00,"Producer, DJ and creator of The Mutual Dreaming Party with a hazy sensuality and a metallic dancefloor intensity."
AURORA,https://www.aurora-music.com/,THE PARK STAGE,FRIDAY,19:30 - 20:30,"Norwegian singer, songwriter, record producer and mood capturing radio DJ with a dramatic euphoric sound."
AVA ZARATE,,THE INFORMATION,THURSDAY,20:00 - 20:20,
AVIATION FLYING IN THE FACE OF CLIMATE SCIENCE - ALICE LARKIN,,SPEAKERS FORUM,THURSDAY,13:00 - 14:00,
AVRIL LAVIGNE,http://www.avrillavigne.com/,OTHER STAGE,SUNDAY,18:00 - 19:00,Precursor of the pop punk wave of the early 2000s introducing a whole new generation to teenage angst and how to use it.
AXEL BOMAN,https://www.instagram.com/axelboman/?hl=en,SAN REMO,SUNDAY,23:00 - 00:30,
AYRA STARR,https://www.ayrastarr.com/,PYRAMID STAGE,SATURDAY,13:15 - 14:00,"Afropop meets R&B through the dynamic vocal range of this soulful, sound-shifting singer songwriter."
AÆE B2B DISMANTLE B2B FONZO B2B SAM INTERFACE,https://www.instagram.com/doubleadoublee/,BABYLON UPRISING,THURSDAY,01:00 - 02:45,
AÆE B2B FONZO,,LEVELS,SUNDAY,12:00 - 13:30,A mix of dark & soulful electronic music.
B2B2B2B2B2B2B,,ARRIVALS,SUNDAY,03:00 - 04:00,
BAALTI,https://www.instagram.com/baalti.mp3/,ARRIVALS,FRIDAY,03:00 - 04:00,
BABY DRIVER  + INTRO-Q&A WITH DIRECTOR EDGAR WRIGHT  15,https://www.imdb.com/title/tt3890160/,PILTON PALAIS CINEMA,FRIDAY,00:30 - 02:40,
BABY QUEEN,https://www.babyqueen.world,AVALON STAGE,SUNDAY,18:20 - 19:20,Pop hooks with punky aggression and sharp-edged cynicism creating alternative pop songs from this rising star.
"BACK TO MINE TAKEOVER W/ FAT TONY, SARAH STORY, MAS QUE NADA BROS, BLACK HAWKS OF PANAMA + GUCCI GIRL",https://www.instagram.com/backtomineofficial/,PLATFORM 23,FRIDAY,13:00 - 18:00,
BAD COP WORSE COP,https://www.instagram.com/badcopworsecopdjs,SCISSORS,SUNDAY,03:30 - 05:00,
BADGER,https://www.instagram.com/badger_music_maker/?hl=en,NOWHERE,SUNDAY,04:00 - 05:00,
BADGER,https://www.instagram.com/badger_music_maker/?hl=en,THE BUG,FRIDAY,21:00 - 22:00,
BADVERTISING- HOW TO STOP ADVERTS FUELLING CLIMATE CHAOS - ANDREW SIMMS,,SPEAKERS FORUM,SATURDAY,10:00 - 11:00,
BAGGY MONDAYS,https://x.com/baggymondays,STONEBRIDGE BAR,THURSDAY,15:00 - 16:30,The legendary Manchester-flavoured indie-disco is back to kickstart another Glastonbury with a Thursday afternoon session. Get there early and bring your best singing voice!
BAKEY B2B IZCO - RINSE 30TH ANNIVERSARY,,THE TEMPLE,FRIDAY,23:00 - 00:00,
BAKEY FT WHO KNEW [HOLD TIGHT RECORDS TAKEOVER],,FIRMLY ROOTED,SATURDAY,22:00 - 23:00,"With a distinctive fusion of sultry melodies, complex drum programming, and pounding beats."
BALLERINAS,https://www.danielgoncalves.eu,CIRCUS BIG TOP,FRIDAY,21:43 - 21:53,
BALLERINAS,https://www.danielgoncalves.eu,CIRCUS BIG TOP,SATURDAY,16:26 - 16:36,
BALLERINAS,https://www.danielgoncalves.eu,OUTSIDE CIRCUS STAGE,FRIDAY,19:23 - 19:53,
BALLERINAS,https://www.danielgoncalves.eu,A LITTLE MORE SENSATION,THURSDAY,15:30 - 16:00,
BALLERINAS,https://www.danielgoncalves.eu,A LITTLE MORE SENSATION,SATURDAY,12:35 - 13:05,
BALLERINAS,https://www.danielgoncalves.eu,MAVERICKS,SATURDAY,01:15 - 01:27,
BALMING TIGER,https://balmingtiger.com,WEST HOLTS STAGE,SUNDAY,14:00 - 15:00,Shunning the slickness of their more mainstream K-pop rivals this tumultuous indie hip hop collective deliver an eclectic and irresistible live set.
BANDYT [ST PAUL'S CARNIVAL TAKEOVER],,FIRMLY ROOTED,SUNDAY,12:00 - 13:00,"The Bristol celebration of art, music and dacne takes over."
BANYAH,https://banyahmoosic.bandcamp.com,CROISSANT NEUF BANDSTAND,THURSDAY,19:00 - 20:00,
BAR ITALIA,https://baritaliaa.com/,THE PARK STAGE,SATURDAY,14:00 - 14:45,Mysterious trio whose intricate guitar patterns resonate behind Christante’s earnest revelations and edgy prose.
BARBIE 12,https://www.imdb.com/title/tt1517268/,PILTON PALAIS CINEMA,WEDNESDAY,14:45 - 16:40,
BAREFOOT BANDIT,https://www.wearetbb.com/,LUNCHED OUT LIZARDS,SATURDAY,23:00 - 00:00,
BARMAN'S CHALLENGE,,MAVERICKS,SUNDAY,01:18 - 01:25,
BARMAN'S CHALLENGE,,MAVERICKS,SUNDAY,00:05 - 00:13,
BARRY CAN'T SWIM,https://barrycantswim.com/,THE PARK STAGE,FRIDAY,14:00 - 14:45,A genre-splicing electronic soundscape skipping from Afrobeat to house to create an uplifting pocket symphony of sound.
BARRY CANT SWIM,https://barrycantswim.com/,ARCADIA,SATURDAY,22:35 - 23:35,This performance features significant strobe lighting effects
BASH STREET THEATRE,https://bashstreet.co.uk/,GLEBELAND,THURSDAY,14:00 - 14:40,
BASH STREET THEATRE,https://bashstreet.co.uk/,GLEBELAND,FRIDAY,14:00 - 14:40,
BASH STREET THEATRE,https://bashstreet.co.uk/,GLEBELAND,FRIDAY,11:00 - 11:40,
BASH STREET THEATRE,https://bashstreet.co.uk/,GLEBELAND,SATURDAY,14:00 - 14:40,
BASH STREET THEATRE,https://bashstreet.co.uk/,GLEBELAND,SATURDAY,11:00 - 11:40,
BASH STREET THEATRE,https://bashstreet.co.uk/,GLEBELAND,SUNDAY,11:00 - 11:40,
BASHKKA,https://ra.co/dj/bashkka,GENOSYS,FRIDAY,01:30 - 03:30,
BASHMENT BISH,,KINETIC,SUNDAY,21:00 - 22:30,
BASIL BRUSH - UNLEASHED,https://www.basilbrush.com,CABARET,SATURDAY,23:30 - 00:00,
BASIL BRUSH - UNLEASHED,https://www.basilbrush.com,CABARET,SUNDAY,23:25 - 23:55,
BASKERY,https://baskeryband.com,CROISSANT NEUF,SATURDAY,14:30 - 15:30,
BASS VENTURA & BEATFOX (BLENDID TAKEOVER),https://www.instagram.com/bassventura/,CORNISH ARMS,SUNDAY,17:45 - 18:00,
BASS6'S SHOUT ALONG CHOIR (COME JOIN IN!) TV  & MOVIE THEMES (BLENDID TAKEOVER),https://www.instagram.com/thebass6/,CORNISH ARMS,THURSDAY,23:00 - 23:30,
BASSEY BEWITCHED,https://x.com/basseybewitched,CABARET,SUNDAY,16:45 - 17:05,
BASSIE GRACIE,https://www.instagram.com/bassiegracie/,GREENPEACE,WEDNESDAY,16:00 - 16:25,
BASTARD LOVE,https://soundcloud.com/donoband,STRUMMERVILLE,SUNDAY,22:00 - 00:00,
BAU CAT,https://www.youtube.com/@baucat,TOAD HALL,SUNDAY,21:00 - 22:00,
BAXTER DURY,https://www.instagram.com/baxterdury/?hl=en,THE PARK STAGE,SUNDAY,16:30 - 17:30,"Sardonic raconteur spinning spontaneous sad and funny yarns of everyday life, love and London."
BAZZOOKAS,http://www.bazzookas.com,PEACE STAGE,THURSDAY,18:30 - 19:15,
BBC NATURAL HISTORY UNIT,https://productions.bbcstudios.com/our-production-brands/the-natural-history-unit,LABORATORY STAGE,THURSDAY,15:00 - 15:45,
BBC NATURAL HISTORY UNIT,https://productions.bbcstudios.com/our-production-brands/the-natural-history-unit,LABORATORY STAGE,FRIDAY,14:15 - 14:45,
BBC NATURAL HISTORY UNIT,https://productions.bbcstudios.com/our-production-brands/the-natural-history-unit,LABORATORY STAGE,SATURDAY,14:15 - 14:45,
BBC NATURAL HISTORY UNIT,https://productions.bbcstudios.com/our-production-brands/the-natural-history-unit,LABORATORY STAGE,SUNDAY,15:00 - 15:45,
BBC R1 DANCE TAKEOVER,,BBC MUSIC INTRODUCING,THURSDAY,19:00 - 23:00,
BC CAMPLIGHT,https://twitter.com/bccamplight,AVALON STAGE,SATURDAY,18:40 - 19:40,Critically-acclaimed singer-songwriter with a heady mix of lustrous hooks and thematic moods bursting with sophisticated songs of fractured paranoia.
BE PREPARED,https://www.instagram.com/swanktheatre/,WALKABOUTS,WEDNESDAY,13:15 - 14:00,
BE PREPARED,https://www.instagram.com/swanktheatre/,WALKABOUTS,WEDNESDAY,11:15 - 12:00,
BE PREPARED,https://www.instagram.com/swanktheatre/,WALKABOUTS,FRIDAY,13:15 - 14:00,
BE PREPARED,https://www.instagram.com/swanktheatre/,WALKABOUTS,FRIDAY,11:15 - 12:00,
BE PREPARED,https://www.instagram.com/swanktheatre/,WALKABOUTS,SUNDAY,13:15 - 14:00,
BE PREPARED,https://www.instagram.com/swanktheatre/,WALKABOUTS,SUNDAY,11:15 - 12:00,
BEA BRENNAN,https://old-technology.bandcamp.com/album/jagged-high  https://bio.site/bleep43,TREE STAGE,SUNDAY,00:10 - 01:10,"Bea Brennan (Bleep43, Old Technology) presents her new quadraphonic, ambient sound work Thought Forms, with visual accompaniment provided by artist Damien Roach (555-5555)"
BEANS ON TOAST,https://beansontoastmusic.com/,PEACE STAGE,THURSDAY,17:00 - 17:30,Essex born folk songwriter ‘Beans on Toast’ is an extremely unique performer. Twisting an age-old genre with a D.I.Y. approach and contemporary concerns has earned him the title of a cult figure who tells it like it is
BEANS ON TOAST,https://beansontoastmusic.com/,GREENPEACE,SUNDAY,14:30 - 15:30,Essex born folk songwriter ‘Beans on Toast’ is an extremely unique performer. Twisting an age-old genre with a D.I.Y. approach and contemporary concerns has earned him the title of a cult figure who tells it like it is
BEANS ON TOAST,https://beansontoastmusic.com,CROISSANT NEUF,FRIDAY,17:30 - 18:30,Essex born folk songwriter ‘Beans on Toast’ is an extremely unique performer. Twisting an age-old genre with a D.I.Y. approach and contemporary concerns has earned him the title of a cult figure who tells it like it is
BEANS ON TOAST,https://beansontoastmusic.com/,SENSATION SEEKERS STAGE,SATURDAY,15:50 - 16:35,Essex born folk songwriter ‘Beans on Toast’ is an extremely unique performer. Twisting an age-old genre with a D.I.Y. approach and contemporary concerns has earned him the title of a cult figure who tells it like it is
BEANS ON TOAST,https://beansontoastmusic.com/,BIMBLE INN,THURSDAY,21:30 - 22:30,Essex born folk songwriter ‘Beans on Toast’ is an extremely unique performer. Twisting an age-old genre with a D.I.Y. approach and contemporary concerns has earned him the title of a cult figure who tells it like it is
BEATBOX COLLECTIVE & ROGUE WAVE,https://www.thebeatboxcollective.com/,THE HIVE,FRIDAY,13:10 - 13:55,
BEATBOX COLLECTIVE (BLENDID TAKEOVER),https://www.thebeatboxcollective.com/,CORNISH ARMS,THURSDAY,23:30 - 00:00,
BEATBOX COLLECTIVE TAKEOVER (BLENDID TAKEOVER),https://www.thebeatboxcollective.com/,CORNISH ARMS,FRIDAY,23:00 - 00:00,
BEATBOX COLLECTIVE,https://www.thebeatboxcollective.com/,10 ACES,FRIDAY,17:35 - 18:00,
BEATBOX COLLECTIVE,https://www.thebeatboxcollective.com/,10 ACES,SATURDAY,17:30 - 18:00,
BEATLES DUB CLUB,https://www.instagram.com/beatlesdubclub/,BIMBLE INN,SATURDAY,12:00 - 14:00,
BEDFACTORY RECORDS,https://www.instagram.com/bedfactoryrecords,MEETING PLACE BAR,SATURDAY,19:00 - 21:00,
BEL COBAIN,https://www.instagram.com/bel.cobain,STRUMMERVILLE,SUNDAY,19:00 - 19:40,
BEL COBAIN,https://www.woodburnermusic.co.uk/agency/bel-cobain,GLADE,FRIDAY,14:05 - 15:05,"Multi-dimensional artist translating her message through jazz, house, alternative R&B and hip hop."
"BELA VARADI, TALK: DOCUMENTING THE LIVES OF GYPSY, TRAVELLER AND ROMA LIFE THROUGH PHOTOGRAPHY",https://www.studio90s.com/,ATCHIN TAN,SATURDAY,14:30 - 15:15,
BELL AND BULLOCK,https://www.bellandbullock.co.uk/,WALKABOUTS,FRIDAY,15:45 - 16:30,
BELL AND BULLOCK,https://www.bellandbullock.co.uk/,WALKABOUTS,FRIDAY,10:20 - 10:50,
BELL AND BULLOCK,https://www.bellandbullock.co.uk/,WALKABOUTS,SATURDAY,15:45 - 16:30,
BELL AND BULLOCK,https://www.bellandbullock.co.uk/,WALKABOUTS,SATURDAY,10:20 - 10:50,
BELL AND BULLOCK,https://www.bellandbullock.co.uk/,WALKABOUTS,SUNDAY,15:45 - 16:15,
BELL AND BULLOCK,https://www.bellandbullock.co.uk/,WALKABOUTS,SUNDAY,10:20 - 10:50,
BEN HEMMING,https://benhemming.co.uk,CROISSANT NEUF BANDSTAND,THURSDAY,16:00 - 17:00,
BEN HEMMING,,CROISSANT NEUF BANDSTAND,SUNDAY,15:30 - 16:00,
BEN HEMSLEY,,LEVELS,SATURDAY,01:30 - 03:00,"With alluring melodies and flavours of old school rave nostalgia, a hot ticket in UK house and techno."
"BEND IT FILMS: 'CELEBRATING STORIES THROUGH FILM & TV': AMBIKA MOD (ACTOR - ONE DAY), ANTONIA THOMAS (ACTOR - LOVESICK), GURINDER CHADHA (DIRECTOR - BEND IT LIKE BECKHAM), HOSTED BY ANITA RANI (TV PERSONALITY, RADIO PRESENTER)",,THE INFORMATION,THURSDAY,15:45 - 16:45,Celebrating iconic Film and TV moments with trailblazers that have inspired and influenced our stories.
BENJI B,https://www.instagram.com/benjib/,PLATFORM 23,FRIDAY,04:00 - 05:00,
BENNY L [30 YEARS OF METALHEADZ],,FIRMLY ROOTED,SUNDAY,20:00 - 21:00,Randall-schooled DJ and producer turns up the bass.
BENNY L,https://www.instagram.com/bennyl_dnb/?hl=en,BLIND TIGER,SATURDAY,05:00 - 06:00,
BERNARD BUTLER,https://www.instagram.com/bernardbutlerofficial/,ACOUSTIC STAGE,SUNDAY,15:55 - 16:45,"Renowned songwriter and producer (Sam Lee, Jessie Buckley) who has worked with everyone from Bert Jansch to The Libertines and Tricky."
BERTHRANDS TOYS,,THE ASTROLABE THEATRE,THURSDAY,23:10 - 00:10,
BERTHRANDS TOYS,,THE ASTROLABE THEATRE,FRIDAY,00:00 - 01:00,
BERTHRANDS TOYS,,THE ASTROLABE THEATRE,SATURDAY,00:00 - 01:00,
BETH PORTER,https://www.bethporter.co.uk,THE BANDSTAND,THURSDAY,15:20 - 16:00,
BETHAN LLOYD,https://www.bethanlloyd.net/bio,TOAD HALL,SUNDAY,18:15 - 19:05,
BETHANY HUMPHRIES,https://www.instagram.com/bethanyhumphriesmusic/,THE HIVE,SATURDAY,11:40 - 12:20,
BEXI - BARBARELLA,https://www.instagram.com/bexi_/,CIRCUS BIG TOP,THURSDAY,18:10 - 18:16,
BEXI - BARBARELLA,https://www.instagram.com/bexi_/,CIRCUS BIG TOP,FRIDAY,21:58 - 22:04,
BEXI - BARBARELLA,https://www.instagram.com/bexi_/,CIRCUS BIG TOP,SATURDAY,14:32 - 14:38,
BEXI - BARBARELLA,https://www.instagram.com/bexi_/,OUTSIDE CIRCUS STAGE,FRIDAY,23:56 - 00:02,
BEXI - BARBARELLA,https://www.instagram.com/bexi_/,OUTSIDE CIRCUS STAGE,SATURDAY,16:08 - 16:15,
BEXI - BARBARELLA,https://www.instagram.com/bexi_/,OUTSIDE CIRCUS STAGE,SUNDAY,19:37 - 19:44,
BEXX -  BE EXPERIMENTAL INTERACTIVE CONCERT,https://www.instagram.com/bexx.me,THE SISTXRHOOD,THURSDAY,16:30 - 18:00,
BEYOND REPAIR DANCE,https://beyondrepairentertainment.com/,THE ASTROLABE THEATRE,FRIDAY,18:10 - 18:40,
BEYOND REPAIR DANCE,https://beyondrepairentertainment.com/,THE ASTROLABE THEATRE,SATURDAY,18:10 - 18:40,
BEYOND REPAIR DANCE,https://beyondrepairentertainment.com/,THE ASTROLABE THEATRE,SUNDAY,18:15 - 18:45,
BIANCA OBLIVION,https://www.instagram.com/bianca_oblivion/,PLATFORM 23,SATURDAY,05:00 - 06:00,
BIANCA OBLIVION,https://www.instagram.com/bianca_oblivion/,THE RUM SHACK,SATURDAY,02:00 - 03:00,
BICEP PRES CHROMA (AV DJ SET),https://www.bicepmusic.com/,IICON,FRIDAY,01:15 - 02:45,"Bicep, Belfast-born duo, acclaimed curators/producers. Known for dynamic electronic music and Chroma AV show. BBC:"
BIG SPECIAL,https://bigspecial.co.uk/,LEFT FIELD,FRIDAY,17:35 - 18:10,Featuring broad-shouldered poetry over ground-shaking live beats with anthemic blasts of melody and rousing riffage.
"BIG TEAM CIC: 'YOUTH EXPLOITATION - ROAD TO REFORM': FARON PAUL (CEO & CO-FOUNDER - FAZ AMNESTY), LEIGH MCKENNA (COMMUNITY ENGAGEMENT - ACE BRISTOL), NGOZI FULANI (CEO & CO-FOUNDER - SISTAH SPACE), STUART LAWRENCE (AUTHOR, ACTIVIST, TEACHER), HOSTED BY KELECHI OKAFOR (AUTHOR)",,THE INFORMATION,SATURDAY,12:00 - 13:00,The Bristol-based CiC explores youth exploitation & the roads to reform with panelists working to create positive change.
BIGHEADS,,GREENPEACE,WEDNESDAY,15:30 - 16:00,
BIGHEADS,https://www.bimmason.com,WALKABOUTS,THURSDAY,16:45 - 17:25,
BIGHEADS,https://www.bimmason.com,WALKABOUTS,FRIDAY,16:45 - 17:25,
BIGHEADS,https://www.bimmason.com,WALKABOUTS,SATURDAY,16:45 - 17:25,
BILLIE MARTEN,https://www.billiemarten.com,AVALON STAGE,FRIDAY,15:40 - 16:40,"Minimalist acoustic folk inspired by the likes of Nick Drake, Joan Armatrading, and Kate Bush, now bolstered with a backbone of bass and rhythm."
BILLY BRAGG,https://www.billybragg.co.uk/,LEFT FIELD,FRIDAY,21:00 - 22:00,"Your host, celebrating a remarkable 40 years as Britain’s favourite singer, songwriter and campaigner."
BILLY CONNOLLY: BIG BANANA FEET 12A,https://www.imdb.com/title/tt0231265/,PILTON PALAIS CINEMA,WEDNESDAY,20:45 - 22:05,
BILLY KIDD SHOW,https://www.billykiddshow.com,THE GLEBE,SATURDAY,16:25 - 16:55,
BILLY KIDD SHOW,https://www.billykiddshow.com,THE GLEBE,SUNDAY,14:35 - 15:05,
BILLY KIDD SHOW,https://www.billykiddshow.com,THE PAVEMENT,FRIDAY,14:40 - 15:10,
BILLY KIDD SHOW,https://www.billykiddshow.com,THE PAVEMENT,SATURDAY,14:25 - 14:55,
BILLY KIDD SHOW,https://www.billykiddshow.com,THE PAVEMENT,SUNDAY,12:35 - 13:05,
BILLY KIDD SHOW,https://www.billykiddshow.com,SENSATION SEEKERS STAGE,FRIDAY,12:50 - 13:20,
BILLY NOMATES,https://www.facebook.com/billynomatestor/,LEFT FIELD,SATURDAY,21:00 - 22:00,A beacon of brutal truth in an industry built on inconsequential bullshit with songs that roll out like real time experiences.
"BILLY WELCH AND SINDY JOYCE, TALK: RAISING AWARENESS AND SOLIDARITY FOR ROMANY AND IRISH TRAVELLER COMMUNITIES",https://www.ul.ie/ecsh/itaj/meet-research-team/dr-sindy-joyce,ATCHIN TAN,WEDNESDAY,16:15 - 17:00,
BILLY'S WARM HUG,,BIMBLE INN,SUNDAY,12:00 - 13:30,
BIOPHOBIA  - JARVIS COCKER,,SPEAKERS FORUM,SATURDAY,15:00 - 16:00,
BISH 90S DANCE SET,https://www.instagram.com/dj.bishh/?hl=en,BLIND TIGER,SATURDAY,21:00 - 22:00,
BISH B2B LENS FT. DREAD MC,,THE TEMPLE,THURSDAY,20:00 - 21:00,
BISH,https://www.instagram.com/dj.bishh?igsh=ndlzmw4zd2pyytnz,THE SALON CAROUSEL,SUNDAY,00:00 - 01:00,
"BISHI, COMMUNITY, CULTURE & MAGIC",https://www.instagram.com/bishiofficial,SCISSORS,FRIDAY,18:45 - 19:45,
"BLACK BRITISH BOOK FESTIVAL: ‘REMEMBERING BENJAMIN ZEPHANIAH’ - DAVID SPRINGER (BENJAMIN'S BROTHER), SOPHIA THAKUR (POET), MOQAPI SELASSIE (POET), HOSTED BY CASEY BAILEY (WRITER, PERFORMER, EDUCATOR)",,THE INFORMATION,SUNDAY,14:30 - 15:30,The Bristol food vulnerability CiC discusses how we can build a better high street?
BLACK LIVER 'MISS NOBODIES',https://www.blackliver.co.uk/,POETRY&WORDS,SUNDAY,12:03 - 13:03,
BLACK PUMAS,https://www.blackpumas.com,WEST HOLTS STAGE,SATURDAY,19:00 - 20:00,Guitarist Adrian Quesada and vocalist Eric Burton have created an incendiary live show drawn from the psychedelic soul of their two Grammy-nominated albums.
BLACKBERRY WOOD,https://blackberrywoodmusic.com,CROISSANT NEUF,SUNDAY,17:30 - 18:30,
BLACKBERRY WOOD,https://www.blackberrywoodmusic.com,THE BANDSTAND,THURSDAY,20:20 - 21:00,
BLANCO (LIVE),https://www.instagram.com/blanc0b0urne/,PLATFORM 23,SATURDAY,01:45 - 02:30,
BLANCO,,LONELY HEARTS CLUB,SATURDAY,14:15 - 14:45,Breaking ground as a drill pioneer turned genre-bending rap innovator.
BLANEY,https://yerrrr.bandcamp.com,THE HIVE,SATURDAY,14:00 - 14:45,
BLAWAN,https://ra.co/dj/blawan,IICON,THURSDAY,23:15 - 01:15,"Blawan, aka Jamie Roberts, Barnsley native, ex-drummer turned techno innovator. Known for experimental techno, Kilner/Bored Young Adults aliases, and TERNESC label."
BLEEP43 : PRESENTS,,TREE STAGE,SUNDAY,TBA,
BLIND TIGER RESIDENTS,,BLIND TIGER,SATURDAY,12:30 - 13:00,
BLIND TIGER RESIDENTS,,BLIND TIGER,SATURDAY,12:00 - 12:30,
BLIP,https://www.instagram.com/blip_the_siren/,WALKABOUTS,THURSDAY,16:45 - 17:30,
BLIP,https://www.instagram.com/blip_the_siren/,WALKABOUTS,THURSDAY,14:50 - 15:35,
BLIP,https://www.instagram.com/blip_the_siren/,WALKABOUTS,FRIDAY,16:45 - 17:30,
BLIP,https://www.instagram.com/blip_the_siren/,WALKABOUTS,FRIDAY,14:50 - 15:35,
BLIP,https://www.instagram.com/blip_the_siren/,WALKABOUTS,SATURDAY,16:45 - 17:30,
BLIP,https://www.instagram.com/blip_the_siren/,WALKABOUTS,SATURDAY,14:50 - 15:35,
BLOC PARTY,http://blocparty.com/,OTHER STAGE,SATURDAY,17:15 - 18:15,Kele Okereke and Russell Lissack’s revived post punk indie rock favourites return with a host of riff-heavy hits.
BLOCKBUSTER FACTORY,https://www.catandmousetheatre.com/,THE GLEBE,THURSDAY,15:55 - 16:50,
BLOCKBUSTER FACTORY,https://www.catandmousetheatre.com/,THE GLEBE,FRIDAY,16:55 - 17:50,
BLOCKBUSTER FACTORY,https://www.catandmousetheatre.com/,THE GLEBE,SATURDAY,17:20 - 18:15,
BLOCKBUSTER FACTORY,https://www.catandmousetheatre.com/,WALKABOUTS,THURSDAY,12:15 - 13:10,
BLOCKBUSTER FACTORY,https://www.catandmousetheatre.com/,WALKABOUTS,FRIDAY,12:15 - 13:10,
BLOCKBUSTER FACTORY,https://www.catandmousetheatre.com/,WALKABOUTS,SATURDAY,12:15 - 13:10,
